,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,3150001,3-[[benzyl(ethyl)amino]-[1-(2-methoxyethyl)tetrazol-5-yl]methyl]-6-ethyl-1H-quinolin-2-one,CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3CCOC)N(CC)CC4=CC=CC=C4,,,,,,
1,3150002,3-[(1-tert-butyltetrazol-5-yl)-(4-cyclohexylpiperazin-1-yl)methyl]-6-ethyl-1H-quinolin-2-one,CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3C(C)(C)C)N4CCN(CC4)C5CCCCC5,,,,,,
2,3150003,3-[(1-tert-butyltetrazol-5-yl)-[4-[3-(trifluoromethyl)phenyl]piperazin-1-yl]methyl]-6-ethyl-1H-quinolin-2-one,CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3C(C)(C)C)N4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F,,,,,,
3,3150004,6-ethyl-3-[[1-(2-methoxyethyl)tetrazol-5-yl]-[4-[3-(trifluoromethyl)phenyl]piperazin-1-yl]methyl]-1H-quinolin-2-one,CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3CCOC)N4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F,,,,,,
4,3150005,"3-[(1-tert-butyltetrazol-5-yl)-[4-(2,3-dimethylphenyl)piperazin-1-yl]methyl]-6-ethyl-1H-quinolin-2-one",CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3C(C)(C)C)N4CCN(CC4)C5=CC=CC(=C5C)C,,,,,,
5,3150006,"3-[[4-(2,3-dimethylphenyl)piperazin-1-yl]-[1-(2-methoxyethyl)tetrazol-5-yl]methyl]-6-ethyl-1H-quinolin-2-one",CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3CCOC)N4CCN(CC4)C5=CC=CC(=C5C)C,,,,,,
6,3150007,3-[(1-tert-butyltetrazol-5-yl)-[4-(4-nitrophenyl)piperazin-1-yl]methyl]-6-ethyl-1H-quinolin-2-one,CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3C(C)(C)C)N4CCN(CC4)C5=CC=C(C=C5)[N+](=O)[O-],,,,,,
7,3150008,6-ethyl-3-[[1-(2-methoxyethyl)tetrazol-5-yl]-[4-(4-nitrophenyl)piperazin-1-yl]methyl]-1H-quinolin-2-one,CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3CCOC)N4CCN(CC4)C5=CC=C(C=C5)[N+](=O)[O-],,,,,,
8,3150009,3-[(1-tert-butyltetrazol-5-yl)-[4-(5-chloro-2-methylphenyl)piperazin-1-yl]methyl]-6-ethyl-1H-quinolin-2-one,CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3C(C)(C)C)N4CCN(CC4)C5=C(C=CC(=C5)Cl)C,,,,,,
9,3150010,3-[[4-(5-chloro-2-methylphenyl)piperazin-1-yl]-[1-(2-methoxyethyl)tetrazol-5-yl]methyl]-6-ethyl-1H-quinolin-2-one,CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3CCOC)N4CCN(CC4)C5=C(C=CC(=C5)Cl)C,,,,,,
10,3150011,"3-[(1-tert-butyltetrazol-5-yl)-[4-(2,5-dimethylphenyl)piperazin-1-yl]methyl]-6-ethyl-1H-quinolin-2-one",CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3C(C)(C)C)N4CCN(CC4)C5=C(C=CC(=C5)C)C,,,,,,
11,3150012,3-[(1-tert-butyltetrazol-5-yl)-(4-propylpiperazin-1-yl)methyl]-6-ethyl-1H-quinolin-2-one,CCCN1CCN(CC1)C(C2=CC3=C(C=CC(=C3)CC)NC2=O)C4=NN=NN4C(C)(C)C,,,,,,
12,3150013,6-ethyl-3-[[1-(2-methoxyethyl)tetrazol-5-yl]-(4-propylpiperazin-1-yl)methyl]-1H-quinolin-2-one,CCCN1CCN(CC1)C(C2=CC3=C(C=CC(=C3)CC)NC2=O)C4=NN=NN4CCOC,,,,,,
13,3150014,3-[(1-tert-butyltetrazol-5-yl)-pyrrolidin-1-ylmethyl]-6-ethyl-1H-quinolin-2-one,CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3C(C)(C)C)N4CCCC4,,,,,,
14,3150015,6-ethyl-3-[[1-(2-methoxyethyl)tetrazol-5-yl]-pyrrolidin-1-ylmethyl]-1H-quinolin-2-one,CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3CCOC)N4CCCC4,,,,,,
15,3150016,3-[(1-tert-butyltetrazol-5-yl)-piperidin-1-ylmethyl]-6-ethyl-1H-quinolin-2-one,CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3C(C)(C)C)N4CCCCC4,,,,,,
16,3150017,6-ethyl-3-[[1-(2-methoxyethyl)tetrazol-5-yl]-piperidin-1-ylmethyl]-1H-quinolin-2-one,CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3CCOC)N4CCCCC4,,,,,,
17,3150018,3-[(1-tert-butyltetrazol-5-yl)-(4-methylpiperidin-1-yl)methyl]-6-ethyl-1H-quinolin-2-one,CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3C(C)(C)C)N4CCC(CC4)C,,,,,,
18,3150019,6-ethyl-3-[[1-(2-methoxyethyl)tetrazol-5-yl]-(4-methylpiperidin-1-yl)methyl]-1H-quinolin-2-one,CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3CCOC)N4CCC(CC4)C,,,,,,
19,3150020,3-[(1-tert-butyltetrazol-5-yl)-(4-methylpiperazin-1-yl)methyl]-6-ethyl-1H-quinolin-2-one,CCC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3C(C)(C)C)N4CCN(CC4)C,,,,,,
