,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,2230001,"N~2~-(4-bromo-3-methylphenyl)-N-(1,5-dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)-N~2~-(methylsulfonyl)glycinamide",CC1=C(C=CC(=C1)N(CC(=O)NC2=C(N(N(C2=O)C3=CC=CC=C3)C)C)S(=O)(=O)C)Br,,,,,,
1,2230002,"5-(2-chlorophenyl)-N-(prop-2-en-1-yl)-1,2-oxazole-3-carboxamide",C=CCNC(=O)C1=NOC(=C1)C2=CC=CC=C2Cl,,,,,,
2,2230003,2-[[2-(methanesulfonamido)benzoyl]amino]-N-prop-2-enylbenzenecarboximidate,CS(=O)(=O)NC1=CC=CC=C1C(=O)NC2=CC=CC=C2C(=NCC=C)[O-],,,,,,
3,2230004,2-[(methylsulfonyl)amino]-N-[2-(prop-2-en-1-ylcarbamoyl)phenyl]benzamide,CS(=O)(=O)NC1=CC=CC=C1C(=O)NC2=CC=CC=C2C(=O)NCC=C,,,,,,
4,2230005,"2-methoxy-N-{5-[3-(trifluoromethyl)benzyl]-1,3-thiazol-2-yl}benzamide",COC1=CC=CC=C1C(=O)NC2=NC=C(S2)CC3=CC(=CC=C3)C(F)(F)F,,,,,,
5,2230006,1-(4-fluorophenyl)-4-[(1-phenyl-1H-tetrazol-5-yl)sulfanyl]butan-1-one,C1=CC=C(C=C1)N2C(=NN=N2)SCCCC(=O)C3=CC=C(C=C3)F,,,,,,
6,2230007,"N-[(3-cyano-4,5,6,7-tetrahydro-1-benzothiophen-2-yl)carbamothioyl]-5-(3-nitrophenyl)furan-2-carboxamide",C1CCC2=C(C1)C(=C(S2)NC(=S)NC(=O)C3=CC=C(O3)C4=CC(=CC=C4)[N+](=O)[O-])C#N,,,,,,
7,2230008,3-Chloro-5-methoxy-4-(2-methylprop-2-enoxy)benzonitrile,CC(=C)COC1=C(C=C(C=C1Cl)C#N)OC,,,,,,
8,2230009,N-(5-chloro-2-methoxyphenyl)-4-{[(4-methylphenyl)sulfanyl]methyl}benzamide,CC1=CC=C(C=C1)SCC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)Cl)OC,,,,,,
9,2230010,N~2~-(4-bromo-3-methylphenyl)-N-[4-(cyanomethyl)phenyl]-N~2~-(methylsulfonyl)glycinamide,CC1=C(C=CC(=C1)N(CC(=O)NC2=CC=C(C=C2)CC#N)S(=O)(=O)C)Br,,,,,,
10,2230011,4-butoxy-3-ethoxy-N-(4-methylphenyl)benzamide,CCCCOC1=C(C=C(C=C1)C(=O)NC2=CC=C(C=C2)C)OCC,,,,,,
11,2230012,2-[[2-(methanesulfonamido)benzoyl]amino]-N-(2-methoxyethyl)benzenecarboximidate,COCCN=C(C1=CC=CC=C1NC(=O)C2=CC=CC=C2NS(=O)(=O)C)[O-],,,,,,
12,2230013,N-{2-[(2-methoxyethyl)carbamoyl]phenyl}-2-[(methylsulfonyl)amino]benzamide,COCCNC(=O)C1=CC=CC=C1NC(=O)C2=CC=CC=C2NS(=O)(=O)C,,,,,,
13,2230014,(2S)-N-(3-acetylphenyl)-2-(4-chloro-N-methylsulfonylanilino)propanamide,C[C@@H](C(=O)NC1=CC=CC(=C1)C(=O)C)N(C2=CC=C(C=C2)Cl)S(=O)(=O)C,,,,,,
14,2230015,(2R)-N-(3-acetylphenyl)-2-(4-chloro-N-methylsulfonylanilino)propanamide,C[C@H](C(=O)NC1=CC=CC(=C1)C(=O)C)N(C2=CC=C(C=C2)Cl)S(=O)(=O)C,,,,,,
15,2230016,"(2R)-N-(5-butyl-1,3,4-thiadiazol-2-yl)-2-phenyl-2-phenylsulfanylacetamide",CCCCC1=NN=C(S1)NC(=O)[C@@H](C2=CC=CC=C2)SC3=CC=CC=C3,,,,,,
16,2230017,"(2S)-N-(5-butyl-1,3,4-thiadiazol-2-yl)-2-phenyl-2-phenylsulfanylacetamide",CCCCC1=NN=C(S1)NC(=O)[C@H](C2=CC=CC=C2)SC3=CC=CC=C3,,,,,,
17,2230018,"[(2S)-2-ethylpiperidin-1-yl]-[(5S,7R)-5-(3-methoxyphenyl)-7-(trifluoromethyl)-4,5,6,7-tetrahydropyrazolo[1,5-a]pyrimidin-2-yl]methanone",CC[C@H]1CCCCN1C(=O)C2=NN3[C@H](C[C@H](NC3=C2)C4=CC(=CC=C4)OC)C(F)(F)F,,,,,,
18,2230019,"2-[2-chloro-4-(2,3-dihydroindol-1-ylsulfonyl)phenoxy]-N-(3-nitrophenyl)acetamide",C1CN(C2=CC=CC=C21)S(=O)(=O)C3=CC(=C(C=C3)OCC(=O)NC4=CC(=CC=C4)[N+](=O)[O-])Cl,,,,,,
19,2230020,methyl 1-{2-[(2-methoxyphenyl)amino]-2-oxoethyl}-1H-indole-3-carboxylate,COC1=CC=CC=C1NC(=O)CN2C=C(C3=CC=CC=C32)C(=O)OC,,,,,,
