,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,1470001,[(2R)-1-[(4-fluorophenyl)methylamino]-3-methyl-1-oxobutan-2-yl] furan-2-carboxylate,CC(C)[C@H](C(=O)NCC1=CC=C(C=C1)F)OC(=O)C2=CC=CO2,,,,,,
1,1470002,[(2S)-1-[(4-methoxyphenyl)methylamino]-3-methyl-1-oxobutan-2-yl] furan-2-carboxylate,CC(C)[C@@H](C(=O)NCC1=CC=C(C=C1)OC)OC(=O)C2=CC=CO2,,,,,,
2,1470003,[(2R)-1-[(4-methoxyphenyl)methylamino]-3-methyl-1-oxobutan-2-yl] furan-2-carboxylate,CC(C)[C@H](C(=O)NCC1=CC=C(C=C1)OC)OC(=O)C2=CC=CO2,,,,,,
3,1470004,[(2S)-3-methyl-1-oxo-1-(thiophen-2-ylmethylamino)butan-2-yl] furan-2-carboxylate,CC(C)[C@@H](C(=O)NCC1=CC=CS1)OC(=O)C2=CC=CO2,,,,,,
4,1470005,[(2R)-3-methyl-1-oxo-1-(thiophen-2-ylmethylamino)butan-2-yl] furan-2-carboxylate,CC(C)[C@H](C(=O)NCC1=CC=CS1)OC(=O)C2=CC=CO2,,,,,,
5,1470006,[(2S)-1-(furan-2-ylmethylamino)-3-methyl-1-oxobutan-2-yl] furan-2-carboxylate,CC(C)[C@@H](C(=O)NCC1=CC=CO1)OC(=O)C2=CC=CO2,,,,,,
6,1470007,[(2R)-1-(furan-2-ylmethylamino)-3-methyl-1-oxobutan-2-yl] furan-2-carboxylate,CC(C)[C@H](C(=O)NCC1=CC=CO1)OC(=O)C2=CC=CO2,,,,,,
7,1470008,"[(2S)-1-(1,3-benzodioxol-5-ylmethylamino)-3-methyl-1-oxobutan-2-yl] furan-2-carboxylate",CC(C)[C@@H](C(=O)NCC1=CC2=C(C=C1)OCO2)OC(=O)C3=CC=CO3,,,,,,
8,1470009,"[(2R)-1-(1,3-benzodioxol-5-ylmethylamino)-3-methyl-1-oxobutan-2-yl] furan-2-carboxylate",CC(C)[C@H](C(=O)NCC1=CC2=C(C=C1)OCO2)OC(=O)C3=CC=CO3,,,,,,
9,1470010,[(2S)-1-(cyclopentylamino)-4-methyl-1-oxopentan-2-yl] furan-2-carboxylate,CC(C)C[C@@H](C(=O)NC1CCCC1)OC(=O)C2=CC=CO2,,,,,,
10,1470011,[(2R)-1-(cyclopentylamino)-4-methyl-1-oxopentan-2-yl] furan-2-carboxylate,CC(C)C[C@H](C(=O)NC1CCCC1)OC(=O)C2=CC=CO2,,,,,,
11,1470012,[(2S)-1-(cyclohexylamino)-4-methyl-1-oxopentan-2-yl] furan-2-carboxylate,CC(C)C[C@@H](C(=O)NC1CCCCC1)OC(=O)C2=CC=CO2,,,,,,
12,1470013,[(2R)-1-(cyclohexylamino)-4-methyl-1-oxopentan-2-yl] furan-2-carboxylate,CC(C)C[C@H](C(=O)NC1CCCCC1)OC(=O)C2=CC=CO2,,,,,,
13,1470014,[(2S)-4-methyl-1-oxo-1-[[(2R)-oxolan-2-yl]methylamino]pentan-2-yl] furan-2-carboxylate,CC(C)C[C@@H](C(=O)NC[C@H]1CCCO1)OC(=O)C2=CC=CO2,,,,,,
14,1470015,[(2S)-4-methyl-1-oxo-1-[[(2S)-oxolan-2-yl]methylamino]pentan-2-yl] furan-2-carboxylate,CC(C)C[C@@H](C(=O)NC[C@@H]1CCCO1)OC(=O)C2=CC=CO2,,,,,,
15,1470016,[(2R)-4-methyl-1-oxo-1-[[(2S)-oxolan-2-yl]methylamino]pentan-2-yl] furan-2-carboxylate,CC(C)C[C@H](C(=O)NC[C@@H]1CCCO1)OC(=O)C2=CC=CO2,,,,,,
16,1470017,"[(2S)-1-(1,3-benzodioxol-5-ylmethylamino)-4-methyl-1-oxopentan-2-yl] furan-2-carboxylate",CC(C)C[C@@H](C(=O)NCC1=CC2=C(C=C1)OCO2)OC(=O)C3=CC=CO3,,,,,,
17,1470018,"[(2R)-1-(1,3-benzodioxol-5-ylmethylamino)-4-methyl-1-oxopentan-2-yl] furan-2-carboxylate",CC(C)C[C@H](C(=O)NCC1=CC2=C(C=C1)OCO2)OC(=O)C3=CC=CO3,,,,,,
18,1470019,[(2S)-1-(cyclopentylamino)-1-oxobutan-2-yl] furan-2-carboxylate,CC[C@@H](C(=O)NC1CCCC1)OC(=O)C2=CC=CO2,,,,,,
19,1470020,[(2R)-1-(cyclopentylamino)-1-oxobutan-2-yl] furan-2-carboxylate,CC[C@H](C(=O)NC1CCCC1)OC(=O)C2=CC=CO2,,,,,,
20,1470021,[(2S)-1-(benzylamino)-1-oxobutan-2-yl] furan-2-carboxylate,CC[C@@H](C(=O)NCC1=CC=CC=C1)OC(=O)C2=CC=CO2,,,,,,
21,1470022,[(2R)-1-(benzylamino)-1-oxobutan-2-yl] furan-2-carboxylate,CC[C@H](C(=O)NCC1=CC=CC=C1)OC(=O)C2=CC=CO2,,,,,,
22,1470023,[(2S)-1-[(4-methoxyphenyl)methylamino]-1-oxobutan-2-yl] furan-2-carboxylate,CC[C@@H](C(=O)NCC1=CC=C(C=C1)OC)OC(=O)C2=CC=CO2,,,,,,
23,1470024,[(2R)-1-[(4-methoxyphenyl)methylamino]-1-oxobutan-2-yl] furan-2-carboxylate,CC[C@H](C(=O)NCC1=CC=C(C=C1)OC)OC(=O)C2=CC=CO2,,,,,,
24,1470025,[(2S)-1-oxo-1-(thiophen-2-ylmethylamino)butan-2-yl] furan-2-carboxylate,CC[C@@H](C(=O)NCC1=CC=CS1)OC(=O)C2=CC=CO2,,,,,,
25,1470026,[(2R)-1-oxo-1-(thiophen-2-ylmethylamino)butan-2-yl] furan-2-carboxylate,CC[C@H](C(=O)NCC1=CC=CS1)OC(=O)C2=CC=CO2,,,,,,
26,1470027,[(2S)-1-oxo-1-[[(2R)-oxolan-2-yl]methylamino]butan-2-yl] furan-2-carboxylate,CC[C@@H](C(=O)NC[C@H]1CCCO1)OC(=O)C2=CC=CO2,,,,,,
27,1470028,[(2R)-1-oxo-1-[[(2R)-oxolan-2-yl]methylamino]butan-2-yl] furan-2-carboxylate,CC[C@H](C(=O)NC[C@H]1CCCO1)OC(=O)C2=CC=CO2,,,,,,
28,1470029,[(2S)-1-oxo-1-[[(2S)-oxolan-2-yl]methylamino]butan-2-yl] furan-2-carboxylate,CC[C@@H](C(=O)NC[C@@H]1CCCO1)OC(=O)C2=CC=CO2,,,,,,
29,1470030,[(2R)-1-oxo-1-[[(2S)-oxolan-2-yl]methylamino]butan-2-yl] furan-2-carboxylate,CC[C@H](C(=O)NC[C@@H]1CCCO1)OC(=O)C2=CC=CO2,,,,,,
30,1470031,[(2S)-1-(furan-2-ylmethylamino)-1-oxobutan-2-yl] furan-2-carboxylate,CC[C@@H](C(=O)NCC1=CC=CO1)OC(=O)C2=CC=CO2,,,,,,
