,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,3305001,"N-[[1-(2,3-dichlorophenyl)pyrrol-2-yl]methyl]adamantan-1-amine",C1C2CC3CC1CC(C2)(C3)NCC4=CC=CN4C5=C(C(=CC=C5)Cl)Cl,,,,,,
1,3305002,"1-(3,4-Dimethylphenyl)-3-(pyridine-3-carbonylamino)thiourea",CC1=C(C=C(C=C1)NC(=S)NNC(=O)C2=CN=CC=C2)C,,,,,,
2,3305003,2-ethyl-N-[[1-[2-(trifluoromethyl)phenyl]pyrrol-2-yl]methyl]hexan-1-amine,CCCCC(CC)CNCC1=CC=CN1C2=CC=CC=C2C(F)(F)F,,,,,,
3,3305004,Ethyl 4-[2-(benzenesulfonamido)propanoylamino]benzoate,CCOC(=O)C1=CC=C(C=C1)NC(=O)C(C)NS(=O)(=O)C2=CC=CC=C2,,,,,,
4,3305005,"1-[(2,6-Dimethoxyphenyl)-(3,4,5-trimethoxyphenyl)methyl]piperazine",COC1=C(C(=CC=C1)OC)C(C2=CC(=C(C(=C2)OC)OC)OC)N3CCNCC3,,,,,,
5,3305006,"2-(4-Methoxyphenyl)-4-(pyridin-4-yl)-2,3-dihydro-1,5-benzothiazepine",COC1=CC=C(C=C1)C2CC(=NC3=CC=CC=C3S2)C4=CC=NC=C4,,,,,,
6,3305007,"2-(2-bromo-4-methylphenoxy)-N-[(2,4,6-tribromo-3-hydroxyphenyl)methylideneamino]acetamide",CC1=CC(=C(C=C1)OCC(=O)NN=CC2=C(C(=C(C=C2Br)Br)O)Br)Br,,,,,,
7,3305008,"2-Iodo-6-({[2-(3-iodophenyl)-1,3-benzoxazol-6-yl]imino}methyl)phenol",C1=CC(=CC(=C1)I)C2=NC3=C(O2)C=C(C=C3)N=CC4=C(C(=CC=C4)I)O,,,,,,
8,3305009,"6-Tert-butyl-2-[(5-nitrothiophen-2-yl)methylideneamino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carbonitrile",CC(C)(C)C1CCC2=C(C1)SC(=C2C#N)N=CC3=CC=C(S3)[N+](=O)[O-],,,,,,
9,3305010,"3-(2,3-Dihydroxypropyl)-2-(4-methoxynaphthalen-1-yl)-1,3-thiazolidin-4-one",COC1=CC=C(C2=CC=CC=C21)C3N(C(=O)CS3)CC(CO)O,,,,,,
10,3305011,"2-(4-Ethylphenyl)-3-(2-methylsulfanylethyl)-1,3-thiazolidin-4-one",CCC1=CC=C(C=C1)C2N(C(=O)CS2)CCSC,,,,,,
