,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,2945001,N~4~-[2-(1-adamantyloxy)ethyl]-3-(2-chlorophenyl)-5-methyl-4-isoxazolecarboxamide,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NCCOC34CC5CC(C3)CC(C5)C4,,,,,,
1,2945002,"4-(2-Hydroxy-2-phenylethyl)-10-oxa-4-azatricyclo[5.2.1.0~2,6~]dec-8-ene-3,5-dione",C1=CC=C(C=C1)C(CN2C(=O)C3C4C=CC(C3C2=O)O4)O,,,,,,
2,2945003,"1-(1-(3-(4-acetyl-2-methoxyphenoxy)-2-hydroxypropyl)-3,5-dimethyl-1H-pyrazol-4-yl)ethanone",CC1=C(C(=NN1CC(COC2=C(C=C(C=C2)C(=O)C)OC)O)C)C(=O)C,,,,,,
3,2945004,"N-(1,3-benzothiazol-2-yl)-2-({4-ethyl-5-[1-(4-ethylphenoxy)ethyl]-4H-1,2,4-triazol-3-yl}sulfanyl)acetamide",CCC1=CC=C(C=C1)OC(C)C2=NN=C(N2CC)SCC(=O)NC3=NC4=CC=CC=C4S3,,,,,,
4,2945005,"4-methyl-N-{[4-methyl-5-({2-[(2-methyl-4-nitrophenyl)amino]-2-oxoethyl}sulfanyl)-4H-1,2,4-triazol-3-yl]methyl}benzamide",CC1=CC=C(C=C1)C(=O)NCC2=NN=C(N2C)SCC(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])C,,,,,,
5,2945006,"N-(1,1-dioxidotetrahydrothiophen-3-yl)-4-fluoro-N-[4-(propan-2-yl)benzyl]benzamide",CC(C)C1=CC=C(C=C1)CN(C2CCS(=O)(=O)C2)C(=O)C3=CC=C(C=C3)F,,,,,,
6,2945007,"5-(3-Fluorophenyl)-2-(4-fluorophenyl)-5,6-dihydro-[1,2,4]triazolo[5,1-b][1,3]thiazin-7-one",C1C(SC2=NC(=NN2C1=O)C3=CC=C(C=C3)F)C4=CC(=CC=C4)F,,,,,,
7,2945008,N-[5-(4-methoxyphthalazin-1-yl)-2-morpholin-4-ylphenyl]-2-(4-methylphenoxy)acetamide,CC1=CC=C(C=C1)OCC(=O)NC2=C(C=CC(=C2)C3=NN=C(C4=CC=CC=C43)OC)N5CCOCC5,,,,,,
8,2945009,"N-(3-(8-methylimidazo[1,2-a]pyridin-2-yl)phenyl)-3-nitrobenzenesulfonamide",CC1=CC=CN2C1=NC(=C2)C3=CC(=CC=C3)NS(=O)(=O)C4=CC=CC(=C4)[N+](=O)[O-],,,,,,
9,2945010,2-{[4-phenyl-6-(trifluoromethyl)pyrimidin-2-yl]sulfanyl}-N-[4-(piperidin-1-ylcarbonyl)phenyl]propanamide,CC(C(=O)NC1=CC=C(C=C1)C(=O)N2CCCCC2)SC3=NC(=CC(=N3)C(F)(F)F)C4=CC=CC=C4,,,,,,
10,2945011,4-{4-[(2-hydroxypropyl)amino]-3-nitrophenyl}-2-methylphthalazin-1(2H)-one,CC(CNC1=C(C=C(C=C1)C2=NN(C(=O)C3=CC=CC=C32)C)[N+](=O)[O-])O,,,,,,
11,2945012,N-[4-(4-benzylpiperazin-1-yl)phenyl]-2-(4-bromophenoxy)acetamide,C1CN(CCN1CC2=CC=CC=C2)C3=CC=C(C=C3)NC(=O)COC4=CC=C(C=C4)Br,,,,,,
12,2945013,"Methyl 2-cycloheptyl-3-[(2,4-dichlorophenyl)amino]-3-oxopropanoate",COC(=O)C(C1CCCCCC1)C(=O)NC2=C(C=C(C=C2)Cl)Cl,,,,,,
13,2945014,N'-[(4-fluorophenyl)sulfonyl]-N-isopropylbenzenecarboximidamide,CC(C)N=C(C1=CC=CC=C1)NS(=O)(=O)C2=CC=C(C=C2)F,,,,,,
14,2945015,"N-{1-[4-ethyl-5-({2-oxo-2-[(2,4,5-trichlorophenyl)amino]ethyl}sulfanyl)-4H-1,2,4-triazol-3-yl]ethyl}-4-methylbenzamide",CCN1C(=NN=C1SCC(=O)NC2=CC(=C(C=C2Cl)Cl)Cl)C(C)NC(=O)C3=CC=C(C=C3)C,,,,,,
15,2945016,"ethyl 2-chloro-5-[({[5-({[(4-chlorophenyl)carbonyl]amino}methyl)-4-methyl-4H-1,2,4-triazol-3-yl]sulfanyl}acetyl)amino]benzoate",CCOC(=O)C1=C(C=CC(=C1)NC(=O)CSC2=NN=C(N2C)CNC(=O)C3=CC=C(C=C3)Cl)Cl,,,,,,
16,2945017,"N-(2,3-dihydro-1,4-benzodioxin-2-ylmethyl)-4-[(diphenylacetyl)amino]benzamide",C1C(OC2=CC=CC=C2O1)CNC(=O)C3=CC=C(C=C3)NC(=O)C(C4=CC=CC=C4)C5=CC=CC=C5,,,,,,
17,2945018,"1-(5-Chloro-2-pyridinyl)-3-(4-methylbenzyl)-2,5-pyrrolidinedione",CC1=CC=C(C=C1)CC2CC(=O)N(C2=O)C3=NC=C(C=C3)Cl,,,,,,
18,2945019,1-[(3-Nitrophenyl)sulfonyl]-4-(phenylacetyl)piperazine,C1CN(CCN1C(=O)CC2=CC=CC=C2)S(=O)(=O)C3=CC=CC(=C3)[N+](=O)[O-],,,,,,
