,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,1095001,N-[4-[(2S)-2-hydroxy-3-(4-methylpiperazin-1-yl)propoxy]phenyl]acetamide,CC(=O)NC1=CC=C(C=C1)OC[C@H](CN2CCN(CC2)C)O,,,,,,
1,1095002,N-[4-[(2R)-3-(4-benzylpiperazin-1-yl)-2-hydroxypropoxy]phenyl]acetamide,CC(=O)NC1=CC=C(C=C1)OC[C@@H](CN2CCN(CC2)CC3=CC=CC=C3)O,,,,,,
2,1095003,N-[4-[(2S)-3-(4-benzylpiperazin-1-yl)-2-hydroxypropoxy]phenyl]acetamide,CC(=O)NC1=CC=C(C=C1)OC[C@H](CN2CCN(CC2)CC3=CC=CC=C3)O,,,,,,
3,1095004,N-[4-[(2S)-3-[4-(5-chloro-2-methylphenyl)piperazin-1-yl]-2-hydroxypropoxy]phenyl]acetamide,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)C[C@@H](COC3=CC=C(C=C3)NC(=O)C)O,,,,,,
4,1095005,N-[4-[(2R)-3-[4-(5-chloro-2-methylphenyl)piperazin-1-yl]-2-hydroxypropoxy]phenyl]acetamide,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)C[C@H](COC3=CC=C(C=C3)NC(=O)C)O,,,,,,
5,1095006,N-[4-[(2R)-3-[4-(3-chlorophenyl)piperazin-1-yl]-2-hydroxypropoxy]phenyl]acetamide,CC(=O)NC1=CC=C(C=C1)OC[C@@H](CN2CCN(CC2)C3=CC(=CC=C3)Cl)O,,,,,,
6,1095007,N-[4-[(2S)-3-[4-(3-chlorophenyl)piperazin-1-yl]-2-hydroxypropoxy]phenyl]acetamide,CC(=O)NC1=CC=C(C=C1)OC[C@H](CN2CCN(CC2)C3=CC(=CC=C3)Cl)O,,,,,,
7,1095008,N-[4-[(2R)-3-[4-(4-chlorophenyl)piperazin-1-yl]-2-hydroxypropoxy]phenyl]acetamide,CC(=O)NC1=CC=C(C=C1)OC[C@@H](CN2CCN(CC2)C3=CC=C(C=C3)Cl)O,,,,,,
8,1095009,N-[4-[(2S)-3-[4-(4-chlorophenyl)piperazin-1-yl]-2-hydroxypropoxy]phenyl]acetamide,CC(=O)NC1=CC=C(C=C1)OC[C@H](CN2CCN(CC2)C3=CC=C(C=C3)Cl)O,,,,,,
9,1095010,N-[4-[(2R)-3-[4-(2-chlorophenyl)piperazin-1-yl]-2-hydroxypropoxy]phenyl]acetamide,CC(=O)NC1=CC=C(C=C1)OC[C@@H](CN2CCN(CC2)C3=CC=CC=C3Cl)O,,,,,,
10,1095011,N-[4-[(2S)-3-[4-(2-chlorophenyl)piperazin-1-yl]-2-hydroxypropoxy]phenyl]acetamide,CC(=O)NC1=CC=C(C=C1)OC[C@H](CN2CCN(CC2)C3=CC=CC=C3Cl)O,,,,,,
11,1095012,"N,N-diethyl-4-morpholin-4-ylsulfonylpiperazine-1-sulfonamide",CCN(CC)S(=O)(=O)N1CCN(CC1)S(=O)(=O)N2CCOCC2,,,,,,
12,1095013,N-(4-bromophenyl)-2-[4-(dimethylsulfamoyl)piperazin-1-yl]acetamide,CN(C)S(=O)(=O)N1CCN(CC1)CC(=O)NC2=CC=C(C=C2)Br,,,,,,
13,1095014,2-[4-(dimethylsulfamoyl)piperazin-1-yl]-N-(4-methoxyphenyl)acetamide,CN(C)S(=O)(=O)N1CCN(CC1)CC(=O)NC2=CC=C(C=C2)OC,,,,,,
14,1095015,Piperazin-1-yl-piperidin-1-yl-methanone,C1CCN(CC1)C(=O)N2CCNCC2,,,,,,
