,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,2270001,CID 2270001,COC1=CC(=CC2=C(NC(=O)NC2=O)O)C=C(C1=O)Cl,,,,,,
1,2270002,CID 2270002,C1=CC=C(C=C1)[C@H]2[C@@H](C(=O)C(=O)N2C3=NC=CS3)C(=O)C4=CC=C(C=C4)Cl,,,,,,
2,2270003,CID 2270003,CC1=CC(=CN=NC(=O)CSC2=[N+](C3=CC=CC=C3N2)C)C(=O)C(=C1)N(O)[O-],,,,,,
3,2270004,"2-[(2S)-4-anilino-5-oxo-1,2-diphenyl-2H-pyrrol-3-yl]acetate",C1=CC=C(C=C1)[C@H]2C(=C(C(=O)N2C3=CC=CC=C3)NC4=CC=CC=C4)CC(=O)[O-],,,,,,
4,2270005,"2-[(2S)-4-anilino-5-oxo-1,2-diphenyl-2H-pyrrol-3-yl]acetic acid",C1=CC=C(C=C1)[C@H]2C(=C(C(=O)N2C3=CC=CC=C3)NC4=CC=CC=C4)CC(=O)O,,,,,,
5,2270006,5-cyclopropyl-N'-[1-(4-ethoxyphenyl)ethenyl]-1H-pyrazole-3-carbohydrazide,CCOC1=CC=C(C=C1)C(=C)NNC(=O)C2=NNC(=C2)C3CC3,,,,,,
6,2270007,"2-(2-Bromophenyl)-5-[4-(4-methoxyphenyl)phenyl]-1,3,4-oxadiazole",COC1=CC=C(C=C1)C2=CC=C(C=C2)C3=NN=C(O3)C4=CC=CC=C4Br,,,,,,
7,2270008,"(5S)-11-methyl-5-[5-(2-nitrophenyl)furan-2-yl]-8-thia-4,6-diaza-11-azoniatricyclo[7.4.0.02,7]trideca-1(9),2(7)-dien-3-one",C[NH+]1CCC2=C(C1)SC3=C2C(=O)N[C@@H](N3)C4=CC=C(O4)C5=CC=CC=C5[N+](=O)[O-],,,,,,
8,2270009,"2-{5-[4-(benzyloxy)-3-methoxyphenyl]-1H-1,2,4-triazol-1-yl}-5,6,7,8-tetrahydro-4H-cyclohepta[b]thiophene-3-carbonitrile",COC1=C(C=CC(=C1)C2=NC=NN2C3=C(C4=C(S3)CCCCC4)C#N)OCC5=CC=CC=C5,,,,,,
9,2270010,CID 2270010,COC1=CC=C(C=C1)[C@H]2[C@@H](C(=O)C(=O)N2C3=CC=C(C=C3)Br)C(=O)C4=CC=C(C=C4)Br,,,,,,
10,2270011,CID 2270011,COC1=CC=C(C=C1)[C@@H]2[C@@H](C(=O)C(=O)N2C3=CC=C(C=C3)Br)C(=O)C4=CC=C(C=C4)Br,,,,,,
11,2270012,CID 2270012,CCOCCOC(=O)C1=C(NC2=CC(CC(=O)[C@@H]2[C@H]1C3=CC(=C(C=C3Br)OC)OC)(C)C)C,,,,,,
