,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,1655001,"3-(4-Chlorophenyl)sulfanyl-4-(3,5-dimethylanilino)-1-(4-ethoxyphenyl)pyrrole-2,5-dione",CCOC1=CC=C(C=C1)N2C(=O)C(=C(C2=O)SC3=CC=C(C=C3)Cl)NC4=CC(=CC(=C4)C)C,,,,,,
1,1655002,"3-(4-Chlorophenyl)sulfanyl-4-(3,4-dimethylanilino)-1-(4-ethoxyphenyl)pyrrole-2,5-dione",CCOC1=CC=C(C=C1)N2C(=O)C(=C(C2=O)SC3=CC=C(C=C3)Cl)NC4=CC(=C(C=C4)C)C,,,,,,
2,1655003,"3-(4-Chlorophenyl)sulfanyl-4-(2-ethoxyanilino)-1-(4-ethoxyphenyl)pyrrole-2,5-dione",CCOC1=CC=C(C=C1)N2C(=O)C(=C(C2=O)SC3=CC=C(C=C3)Cl)NC4=CC=CC=C4OCC,,,,,,
3,1655004,"3-(4-Chlorophenyl)sulfanyl-4-(4-ethoxyanilino)-1-(4-ethoxyphenyl)pyrrole-2,5-dione",CCOC1=CC=C(C=C1)NC2=C(C(=O)N(C2=O)C3=CC=C(C=C3)OCC)SC4=CC=C(C=C4)Cl,,,,,,
4,1655005,"3-(4-Chlorophenyl)sulfanyl-1-(4-ethoxyphenyl)-4-(4-fluoroanilino)pyrrole-2,5-dione",CCOC1=CC=C(C=C1)N2C(=O)C(=C(C2=O)SC3=CC=C(C=C3)Cl)NC4=CC=C(C=C4)F,,,,,,
5,1655006,"3-(3-Chloroanilino)-4-(4-chlorophenyl)sulfanyl-1-(4-ethoxyphenyl)pyrrole-2,5-dione",CCOC1=CC=C(C=C1)N2C(=O)C(=C(C2=O)SC3=CC=C(C=C3)Cl)NC4=CC(=CC=C4)Cl,,,,,,
6,1655007,"3-(4-Chloroanilino)-4-(4-chlorophenyl)sulfanyl-1-(4-ethoxyphenyl)pyrrole-2,5-dione",CCOC1=CC=C(C=C1)N2C(=O)C(=C(C2=O)SC3=CC=C(C=C3)Cl)NC4=CC=C(C=C4)Cl,,,,,,
7,1655008,"3-(4-Bromoanilino)-4-(4-chlorophenyl)sulfanyl-1-(4-ethoxyphenyl)pyrrole-2,5-dione",CCOC1=CC=C(C=C1)N2C(=O)C(=C(C2=O)SC3=CC=C(C=C3)Cl)NC4=CC=C(C=C4)Br,,,,,,
8,1655009,"3-(4-Chlorophenyl)sulfanyl-1-(4-ethoxyphenyl)-4-(4-iodoanilino)pyrrole-2,5-dione",CCOC1=CC=C(C=C1)N2C(=O)C(=C(C2=O)SC3=CC=C(C=C3)Cl)NC4=CC=C(C=C4)I,,,,,,
9,1655010,"3-(4-chlorophenyl)sulfanyl-1-(4-ethoxyphenyl)-4-(N-methylanilino)pyrrole-2,5-dione",CCOC1=CC=C(C=C1)N2C(=O)C(=C(C2=O)SC3=CC=C(C=C3)Cl)N(C)C4=CC=CC=C4,,,,,,
10,1655011,"3-(4-chlorophenyl)sulfanyl-1-(4-ethoxyphenyl)-4-(N-ethylanilino)pyrrole-2,5-dione",CCN(C1=CC=CC=C1)C2=C(C(=O)N(C2=O)C3=CC=C(C=C3)OCC)SC4=CC=C(C=C4)Cl,,,,,,
11,1655012,"3-(4-Chlorophenyl)sulfanyl-4-(cyclohexylamino)-1-(4-ethoxyphenyl)pyrrole-2,5-dione",CCOC1=CC=C(C=C1)N2C(=O)C(=C(C2=O)SC3=CC=C(C=C3)Cl)NC4CCCCC4,,,,,,
