,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,3385001,"2-(5-methyl-2-propan-2-ylphenoxy)-N-[(2,3,4,5,6-pentafluorophenyl)methylideneamino]acetamide",CC1=CC(=C(C=C1)C(C)C)OCC(=O)NN=CC2=C(C(=C(C(=C2F)F)F)F)F,,,,,,
1,3385002,"2-[[5-(3,4-dimethoxyphenyl)-1,3,4-oxadiazol-2-yl]sulfanyl]-N-pentan-3-ylacetamide",CCC(CC)NC(=O)CSC1=NN=C(O1)C2=CC(=C(C=C2)OC)OC,,,,,,
2,3385003,"2-(3,5-Dimethylpiperidin-1-yl)-6-(4-methylpiperazin-1-yl)-5-nitropyrimidin-4-amine",CC1CC(CN(C1)C2=NC(=C(C(=N2)N3CCN(CC3)C)[N+](=O)[O-])N)C,,,,,,
3,3385004,"N-(2,6-dichlorophenyl)-2-phenoxybutanamide",CCC(C(=O)NC1=C(C=CC=C1Cl)Cl)OC2=CC=CC=C2,,,,,,
4,3385005,"Ethyl 6-ethyl-2-[3-(4-methoxyphenyl)propanoylamino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxylate",CCC1CCC2=C(C1)SC(=C2C(=O)OCC)NC(=O)CCC3=CC=C(C=C3)OC,,,,,,
5,3385006,N-cyclopropyl-4-methoxybenzamide,COC1=CC=C(C=C1)C(=O)NC2CC2,,,,,,
6,3385007,"4-chloro-N-(2,3-dichlorophenyl)butanamide",C1=CC(=C(C(=C1)Cl)Cl)NC(=O)CCCCl,,,,,,
7,3385008,"N-(3-carbamoyl-6-methyl-4,5,6,7-tetrahydro-1-benzothiophen-2-yl)-2-chloropyridine-3-carboxamide",CC1CCC2=C(C1)SC(=C2C(=O)N)NC(=O)C3=C(N=CC=C3)Cl,,,,,,
8,3385009,"9-chloro-2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-hexadecafluoro-N-(4-iodophenyl)nonanamide",C1=CC(=CC=C1NC(=O)C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)I,,,,,,
9,3385010,N-dodecyl-3-methylbenzamide,CCCCCCCCCCCCNC(=O)C1=CC=CC(=C1)C,,,,,,
10,3385011,N-[2-(4-methoxyphenyl)ethyl]-2-(4-methylphenyl)quinoline-4-carboxamide,CC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NCCC4=CC=C(C=C4)OC,,,,,,
11,3385012,Propan-2-yl 4-cyano-3-methyl-5-[(4-phenylbenzoyl)amino]thiophene-2-carboxylate,CC1=C(SC(=C1C#N)NC(=O)C2=CC=C(C=C2)C3=CC=CC=C3)C(=O)OC(C)C,,,,,,
12,3385013,"6-[[4-[4-[4-(Hydroxymethyl)phenyl]-6-(phenylsulfanylmethyl)-1,3-dioxan-2-yl]phenyl]methylamino]-6-oxohexanoic acid",C1C(OC(OC1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)CNC(=O)CCCCC(=O)O)CSC4=CC=CC=C4,,,,,,
13,3385014,"3-(2,6-dichlorophenyl)-5-methyl-N-[1-(tricyclo[3.3.1.1~3,7~]dec-1-yl)ethyl]-1,2-oxazole-4-carboxamide",CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC(C)C34CC5CC(C3)CC(C5)C4,,,,,,
14,3385015,N-[(4-phenylmethoxyphenyl)methylideneamino]undecanamide,CCCCCCCCCCC(=O)NN=CC1=CC=C(C=C1)OCC2=CC=CC=C2,,,,,,
15,3385016,Butyl 4-(3-cyclohexylpropanoylamino)benzoate,CCCCOC(=O)C1=CC=C(C=C1)NC(=O)CCC2CCCCC2,,,,,,
16,3385017,"N-(1,3-benzodioxol-5-ylmethyl)-4-methyl-3-nitrobenzamide",CC1=C(C=C(C=C1)C(=O)NCC2=CC3=C(C=C2)OCO3)[N+](=O)[O-],,,,,,
17,3385018,"3-cyclohexyl-N-[4-(4-phenylphenyl)-1,3-thiazol-2-yl]propanamide",C1CCC(CC1)CCC(=O)NC2=NC(=CS2)C3=CC=C(C=C3)C4=CC=CC=C4,,,,,,
18,3385019,"Ethyl 5-carbamoyl-2-[[2-(3,4-dimethoxyphenyl)quinoline-4-carbonyl]amino]-4-methylthiophene-3-carboxylate",CCOC(=O)C1=C(SC(=C1C)C(=O)N)NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC(=C(C=C4)OC)OC,,,,,,
19,3385020,"N-(3,5-dimethylphenyl)dodecanamide",CCCCCCCCCCCC(=O)NC1=CC(=CC(=C1)C)C,,,,,,
