,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,1125001,"ethyl (4S,7S)-4-(2,3-dichlorophenyl)-7-(3,4-dimethoxyphenyl)-2-methyl-5-oxo-4,6,7,8-tetrahydro-1H-quinoline-3-carboxylate",CCOC(=O)C1=C(NC2=C([C@@H]1C3=C(C(=CC=C3)Cl)Cl)C(=O)C[C@H](C2)C4=CC(=C(C=C4)OC)OC)C,,,,,,
1,1125002,"ethyl (4R,7R)-4-(2,3-dichlorophenyl)-7-(3,4-dimethoxyphenyl)-2-methyl-5-oxo-4,6,7,8-tetrahydro-1H-quinoline-3-carboxylate",CCOC(=O)C1=C(NC2=C([C@H]1C3=C(C(=CC=C3)Cl)Cl)C(=O)C[C@@H](C2)C4=CC(=C(C=C4)OC)OC)C,,,,,,
2,1125003,"ethyl (4S,7R)-4-(2,3-dichlorophenyl)-7-(3,4-dimethoxyphenyl)-2-methyl-5-oxo-4,6,7,8-tetrahydro-1H-quinoline-3-carboxylate",CCOC(=O)C1=C(NC2=C([C@@H]1C3=C(C(=CC=C3)Cl)Cl)C(=O)C[C@@H](C2)C4=CC(=C(C=C4)OC)OC)C,,,,,,
3,1125004,"propan-2-yl (4S,7R)-4-(2,3-dichlorophenyl)-7-(3,4-dimethoxyphenyl)-2-methyl-5-oxo-4,6,7,8-tetrahydro-1H-quinoline-3-carboxylate",CC1=C([C@H](C2=C(N1)C[C@H](CC2=O)C3=CC(=C(C=C3)OC)OC)C4=C(C(=CC=C4)Cl)Cl)C(=O)OC(C)C,,,,,,
4,1125005,"propan-2-yl (4R,7R)-4-(2,3-dichlorophenyl)-7-(3,4-dimethoxyphenyl)-2-methyl-5-oxo-4,6,7,8-tetrahydro-1H-quinoline-3-carboxylate",CC1=C([C@@H](C2=C(N1)C[C@H](CC2=O)C3=CC(=C(C=C3)OC)OC)C4=C(C(=CC=C4)Cl)Cl)C(=O)OC(C)C,,,,,,
5,1125006,"propan-2-yl (4S,7S)-4-(2,3-dichlorophenyl)-7-(3,4-dimethoxyphenyl)-2-methyl-5-oxo-4,6,7,8-tetrahydro-1H-quinoline-3-carboxylate",CC1=C([C@H](C2=C(N1)C[C@@H](CC2=O)C3=CC(=C(C=C3)OC)OC)C4=C(C(=CC=C4)Cl)Cl)C(=O)OC(C)C,,,,,,
6,1125007,"propan-2-yl (4R,7S)-4-(2,3-dichlorophenyl)-7-(3,4-dimethoxyphenyl)-2-methyl-5-oxo-4,6,7,8-tetrahydro-1H-quinoline-3-carboxylate",CC1=C([C@@H](C2=C(N1)C[C@@H](CC2=O)C3=CC(=C(C=C3)OC)OC)C4=C(C(=CC=C4)Cl)Cl)C(=O)OC(C)C,,,,,,
7,1125008,"Ethyl 2-(acetylamino)-5-[(2,5-dimethylphenyl)carbamoyl]-4-methylthiophene-3-carboxylate",CCOC(=O)C1=C(SC(=C1C)C(=O)NC2=C(C=CC(=C2)C)C)NC(=O)C,,,,,,
8,1125009,"propan-2-yl (4S,7R)-7-(3,4-dimethoxyphenyl)-2-methyl-4-(3-nitrophenyl)-5-oxo-4,6,7,8-tetrahydro-1H-quinoline-3-carboxylate",CC1=C([C@H](C2=C(N1)C[C@H](CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC(C)C,,,,,,
9,1125010,"propan-2-yl (4R,7R)-7-(3,4-dimethoxyphenyl)-2-methyl-4-(3-nitrophenyl)-5-oxo-4,6,7,8-tetrahydro-1H-quinoline-3-carboxylate",CC1=C([C@@H](C2=C(N1)C[C@H](CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC(C)C,,,,,,
