,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,2585001,CID 2585001,C1CC(=O)[C@@H]2[C@H](NC3=C(C=C(C=C3)C(=O)C4=CC=CC=C4)NC2=C1)C5=CC=C(C=C5)OC(F)(F)F,,,,,,
1,2585002,"[2-(4-Chloro-3-nitroanilino)-2-oxoethyl] 2,5-dimethylfuran-3-carboxylate",CC1=CC(=C(O1)C)C(=O)OCC(=O)NC2=CC(=C(C=C2)Cl)[N+](=O)[O-],,,,,,
2,2585003,CID 2585003,CC1=CC(=C(O1)C)C(=O)O[C@@H](C)C(=O)NCC(=O)NC2=C(C(=C(C=C2)F)F)F,,,,,,
3,2585004,"2-[(4R)-4-[4-(difluoromethoxy)phenyl]-4-methyl-2,5-dioxoimidazolidin-1-yl]-N-(2-methoxyphenyl)acetamide",C[C@]1(C(=O)N(C(=O)N1)CC(=O)NC2=CC=CC=C2OC)C3=CC=C(C=C3)OC(F)F,,,,,,
4,2585005,CID 2585005,CC1=CC(=C(O1)C)C(=O)O[C@H](C)C(=O)NCC(=O)NC2=C(C(=C(C=C2)F)F)F,,,,,,
5,2585006,"2-[(4S)-4-[4-(difluoromethoxy)phenyl]-4-methyl-2,5-dioxoimidazolidin-1-yl]-N-(2-methoxyphenyl)acetamide",C[C@@]1(C(=O)N(C(=O)N1)CC(=O)NC2=CC=CC=C2OC)C3=CC=C(C=C3)OC(F)F,,,,,,
6,2585007,"N-cycloheptyl-2-[[5-(4-methylanilino)-1,3,4-thiadiazol-2-yl]sulfanyl]acetamide",CC1=CC=C(C=C1)NC2=NN=C(S2)SCC(=O)NC3CCCCCC3,,,,,,
7,2585008,CID 2585008,C1CC(=O)[C@H]2[C@@H](NC3=C(C=C(C=C3)C(=O)C4=CC=CC=C4)NC2=C1)C5=CC=C(C=C5)OC(F)(F)F,,,,,,
8,2585009,"[2-[2-(Cyclopropylcarbamoyl)anilino]-2-oxoethyl] 2,5-dimethylfuran-3-carboxylate",CC1=CC(=C(O1)C)C(=O)OCC(=O)NC2=CC=CC=C2C(=O)NC3CC3,,,,,,
9,2585010,"N-cyclohexyl-2-[(4R)-4-[4-(difluoromethoxy)phenyl]-4-methyl-2,5-dioxoimidazolidin-1-yl]acetamide",C[C@]1(C(=O)N(C(=O)N1)CC(=O)NC2CCCCC2)C3=CC=C(C=C3)OC(F)F,,,,,,
10,2585011,[2-(4-Fluorophenyl)-2-oxoethyl] 2-ethyl-3-methylquinoline-4-carboxylate,CCC1=NC2=CC=CC=C2C(=C1C)C(=O)OCC(=O)C3=CC=C(C=C3)F,,,,,,
11,2585012,"N-(4-bromo-2-methylphenyl)-2-[[2-(4,5-dichloro-6-oxopyridazin-1-yl)acetyl]amino]acetamide",CC1=C(C=CC(=C1)Br)NC(=O)CNC(=O)CN2C(=O)C(=C(C=N2)Cl)Cl,,,,,,
12,2585013,(2-Morpholin-4-yl-2-oxoethyl) 2-ethyl-3-methylquinoline-4-carboxylate,CCC1=NC2=CC=CC=C2C(=C1C)C(=O)OCC(=O)N3CCOCC3,,,,,,
13,2585014,"N-cyclohexyl-2-[(4S)-4-[4-(difluoromethoxy)phenyl]-4-methyl-2,5-dioxoimidazolidin-1-yl]acetamide",C[C@@]1(C(=O)N(C(=O)N1)CC(=O)NC2CCCCC2)C3=CC=C(C=C3)OC(F)F,,,,,,
14,2585015,"2-(4,5-dichloro-6-oxopyridazin-1-yl)-N-[(2,4-dimethylphenyl)carbamoyl]acetamide",CC1=CC(=C(C=C1)NC(=O)NC(=O)CN2C(=O)C(=C(C=N2)Cl)Cl)C,,,,,,
15,2585016,"(5E)-5-(2,3-dihydro-1,4-benzodioxin-6-ylmethylidene)-3-(4-fluorobenzyl)imidazolidine-2,4-dione",C1COC2=C(O1)C=CC(=C2)/C=C/3\C(=O)N(C(=O)N3)CC4=CC=C(C=C4)F,,,,,,
16,2585017,"[2-[(3S,5R)-3,5-dimethylpiperidin-1-yl]-2-oxoethyl] 2-ethyl-3-methylquinoline-4-carboxylate",CCC1=NC2=CC=CC=C2C(=C1C)C(=O)OCC(=O)N3C[C@@H](C[C@@H](C3)C)C,,,,,,
17,2585018,CID 2585018,C[C@]1(C(=O)N(C(=O)N1)CC(=O)NCC2=CC=C(C=C2)OC)C3=CC=C(C=C3)OC(F)F,,,,,,
18,2585019,"[2-[(3S,5S)-3,5-dimethylpiperidin-1-yl]-2-oxoethyl] 2-ethyl-3-methylquinoline-4-carboxylate",CCC1=NC2=CC=CC=C2C(=C1C)C(=O)OCC(=O)N3C[C@H](C[C@@H](C3)C)C,,,,,,
19,2585020,"2-(4,5-dichloro-6-oxopyridazin-1-yl)-N-[(4-fluorophenyl)methyl]acetamide",C1=CC(=CC=C1CNC(=O)CN2C(=O)C(=C(C=N2)Cl)Cl)F,,,,,,
20,2585021,CID 2585021,C[C@@]1(C(=O)N(C(=O)N1)CC(=O)NCC2=CC=C(C=C2)OC)C3=CC=C(C=C3)OC(F)F,,,,,,
21,2585022,"2-(4,5-dichloro-6-oxopyridazin-1-yl)-N-(3,4,5-trimethoxyphenyl)acetamide",COC1=CC(=CC(=C1OC)OC)NC(=O)CN2C(=O)C(=C(C=N2)Cl)Cl,,,,,,
