,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,2045001,"4-(4-benzylpiperidin-1-yl)-9-methoxy-5H-pyrimido[5,4-b]indole",COC1=CC=CC2=C1C3=C(N2)C(=NC=N3)N4CCC(CC4)CC5=CC=CC=C5,,,,,,
1,2045002,"Ethyl 4-((5-(tert-butyl)-2-methyl-3-phenylpyrazolo[1,5-a]pyrimidin-7-yl)thio)-3-oxobutanoate",CCOC(=O)CC(=O)CSC1=CC(=NC2=C(C(=NN12)C)C3=CC=CC=C3)C(C)(C)C,,,,,,
2,2045003,CID 2045003,CC[NH+]1CCC2(CC1)N3[C@H](C=C(N3)C4=CC=CC=N4)C5=C(O2)C=CC(=C5)Br,,,,,,
3,2045004,CID 2045004,CCN1CCC2(CC1)N3[C@H](C=C(N3)C4=CC=CC=N4)C5=C(O2)C=CC(=C5)Br,,,,,,
4,2045005,CID 2045005,CC[NH+]1CCC2(CC1)N3[C@@H](C=C(N3)C4=CC=CC=N4)C5=C(O2)C=CC(=C5)Br,,,,,,
5,2045006,CID 2045006,CCN1CCC2(CC1)N3[C@@H](C=C(N3)C4=CC=CC=N4)C5=C(O2)C=CC(=C5)Br,,,,,,
6,2045007,"(5,5-dimethyl-4,5-dihydrospiro[2-benzazepine-3,1'-cyclohexan]-2(1H)-yl)(morpholin-4-yl)methanone",CC1(CC2(CCCCC2)N(CC3=CC=CC=C31)C(=O)N4CCOCC4)C,,,,,,
7,2045008,CID 2045008,CC[NH+]1CC[N+](=C2NC3=C(N2CCC4=CC=CC=C4)C(=O)NC(=O)N3C)CC1,,,,,,
8,2045009,CID 2045009,CCN1CC[N+](=C2NC3=C(N2CCC4=CC=CC=C4)C(=O)NC(=O)N3C)CC1,,,,,,
9,2045010,"3-[3-(4-Tert-butylphenyl)-1,2,4-oxadiazol-5-yl]-1-(4-methylpiperidin-1-yl)propan-1-one",CC1CCN(CC1)C(=O)CCC2=NC(=NO2)C3=CC=C(C=C3)C(C)(C)C,,,,,,
10,2045011,"1-[(1R)-6,7-dimethoxy-1-phenyl-3,4-dihydro-1H-isoquinoline-2-carbonyl]imidazolidin-2-one",COC1=C(C=C2[C@H](N(CCC2=C1)C(=O)N3CCNC3=O)C4=CC=CC=C4)OC,,,,,,
11,2045012,"1-[(1S)-6,7-dimethoxy-1-phenyl-3,4-dihydro-1H-isoquinoline-2-carbonyl]imidazolidin-2-one",COC1=C(C=C2[C@@H](N(CCC2=C1)C(=O)N3CCNC3=O)C4=CC=CC=C4)OC,,,,,,
12,2045013,"7-[4-[(2,4-Dimethylphenyl)methyl]piperazin-4-ium-1-yl]-5-methyl-3-phenylpyrazolo[1,5-a]pyrimidine",CC1=CC(=C(C=C1)C[NH+]2CCN(CC2)C3=CC(=NC4=C(C=NN34)C5=CC=CC=C5)C)C,,,,,,
