,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,3495001,N-(oxolan-2-ylmethyl)-4-phenylbenzenesulfonamide,C1CC(OC1)CNS(=O)(=O)C2=CC=C(C=C2)C3=CC=CC=C3,,,,,,
1,3495002,"5-chloro-2-[(4-methoxy-2,3,6-trimethylphenyl)sulfonyl-methylamino]-N-(2-phenylethyl)benzamide",CC1=CC(=C(C(=C1S(=O)(=O)N(C)C2=C(C=C(C=C2)Cl)C(=O)NCCC3=CC=CC=C3)C)C)OC,,,,,,
2,3495003,4-[4-(4-Methoxyphenyl)-3-methylpiperazin-1-yl]sulfonylbenzonitrile,CC1CN(CCN1C2=CC=C(C=C2)OC)S(=O)(=O)C3=CC=C(C=C3)C#N,,,,,,
3,3495004,1-[[2-Fluoro-3-(trifluoromethyl)phenyl]methyl]-3-[(4-methoxyphenyl)methyl]thiourea,COC1=CC=C(C=C1)CNC(=S)NCC2=C(C(=CC=C2)C(F)(F)F)F,,,,,,
4,3495005,1-(2-Bromo-4-fluorophenyl)-3-(2-tert-butylsulfanylethyl)thiourea,CC(C)(C)SCCNC(=S)NC1=C(C=C(C=C1)F)Br,,,,,,
5,3495006,Ethyl 2-[4-[(4-chloro-2-methylphenyl)carbamothioyl]piperazin-1-yl]acetate,CCOC(=O)CN1CCN(CC1)C(=S)NC2=C(C=C(C=C2)Cl)C,,,,,,
6,3495007,N-benzhydryl-4-(5-cyanopyridin-2-yl)piperazine-1-carbothioamide,C1CN(CCN1C2=NC=C(C=C2)C#N)C(=S)NC(C3=CC=CC=C3)C4=CC=CC=C4,,,,,,
7,3495008,1-(2-Adamantyl)-3-(3-methoxyphenyl)thiourea,COC1=CC=CC(=C1)NC(=S)NC2C3CC4CC(C3)CC2C4,,,,,,
8,3495009,1-(2-ethoxyphenyl)-3-[2-(N-ethyl-3-methylanilino)ethyl]thiourea,CCN(CCNC(=S)NC1=CC=CC=C1OCC)C2=CC=CC(=C2)C,,,,,,
9,3495010,"N-(3,4-dimethylphenyl)-4-(4-fluorophenyl)piperazine-1-carbothioamide",CC1=C(C=C(C=C1)NC(=S)N2CCN(CC2)C3=CC=C(C=C3)F)C,,,,,,
10,3495011,"5-[(4-Methylanilino)methylidene]-3-(4-methylphenyl)-1,1-dioxo-1,3-thiazolidin-4-one",CC1=CC=C(C=C1)NC=C2C(=O)N(CS2(=O)=O)C3=CC=C(C=C3)C,,,,,,
