,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,2020001,"3-(9-ethyl-9H-carbazol-3-yl)-5-methyl-3H-pyrrolo[2',3':4,5]pyrimido[1,6-a]benzimidazol-1-yl acetate",CCN1C2=C(C=C(C=C2)N3C=C(C4=C3N=C(N5C4=NC6=CC=CC=C65)C)OC(=O)C)C7=CC=CC=C71,,,,,,
1,2020002,Methyl 7-methoxy-1-oxido-3-(pyridine-4-carbonyloxymethyl)quinoxalin-1-ium-2-carboxylate,COC1=CC2=C(C=C1)N=C(C(=[N+]2[O-])C(=O)OC)COC(=O)C3=CC=NC=C3,,,,,,
2,2020003,[(2E)-2-(1H-indol-3-ylmethylidene)-3-oxo-1-benzofuran-6-yl] morpholine-4-carboxylate,C1COCCN1C(=O)OC2=CC3=C(C=C2)C(=O)/C(=C\C4=CNC5=CC=CC=C54)/O3,,,,,,
3,2020004,[(2Z)-2-(1H-indol-3-ylmethylidene)-3-oxo-1-benzofuran-6-yl] morpholine-4-carboxylate,C1COCCN1C(=O)OC2=CC3=C(C=C2)C(=O)/C(=C/C4=CNC5=CC=CC=C54)/O3,,,,,,
4,2020005,"(1S)-2-benzyl-7-fluoro-1-phenyl-1H-chromeno[2,3-c]pyrrole-3,9-dione",C1=CC=C(C=C1)CN2[C@H](C3=C(C2=O)OC4=C(C3=O)C=C(C=C4)F)C5=CC=CC=C5,,,,,,
5,2020006,"(1R)-2-benzyl-7-fluoro-1-phenyl-1H-chromeno[2,3-c]pyrrole-3,9-dione",C1=CC=C(C=C1)CN2[C@@H](C3=C(C2=O)OC4=C(C3=O)C=C(C=C4)F)C5=CC=CC=C5,,,,,,
6,2020007,"(3S,9bS)-N-[(4-methoxyphenyl)methyl]-5-oxo-3,9b-dihydro-2H-[1,3]thiazolo[2,3-a]isoindole-3-carboxamide",COC1=CC=C(C=C1)CNC(=O)[C@H]2CS[C@@H]3N2C(=O)C4=CC=CC=C34,,,,,,
7,2020008,"(3S,9bR)-N-[(4-methoxyphenyl)methyl]-5-oxo-3,9b-dihydro-2H-[1,3]thiazolo[2,3-a]isoindole-3-carboxamide",COC1=CC=C(C=C1)CNC(=O)[C@H]2CS[C@H]3N2C(=O)C4=CC=CC=C34,,,,,,
8,2020009,"2-(2-chlorophenoxy)-N-[5-(3,4-dimethoxyphenyl)-1,3,4-thiadiazol-2-yl]acetamide",COC1=C(C=C(C=C1)C2=NN=C(S2)NC(=O)COC3=CC=CC=C3Cl)OC,,,,,,
9,2020010,"1-{3-[3-(4-Methoxyphenyl)-1,2,4-oxadiazol-5-yl]propanoyl}piperidine",COC1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)N3CCCCC3,,,,,,
10,2020011,(3-Benzoyl-6-methoxy-4-oxidoquinoxalin-4-ium-2-yl)methyl 4-fluorobenzoate,COC1=CC2=C(C=C1)N=C(C(=[N+]2[O-])C(=O)C3=CC=CC=C3)COC(=O)C4=CC=C(C=C4)F,,,,,,
11,2020012,CID 2020012,C1[C@H](NC2=[N+]([C@H]1C3=CC=CC=C3)C4=CC=CC=C4N2)C5=CC(=C(C=C5)Cl)Cl,,,,,,
12,2020013,CID 2020013,C1[C@H](NC2=[N+]([C@@H]1C3=CC=CC=C3)C4=CC=CC=C4N2)C5=CC(=C(C=C5)Cl)Cl,,,,,,
13,2020014,CID 2020014,C1[C@@H](NC2=[N+]([C@H]1C3=CC=CC=C3)C4=CC=CC=C4N2)C5=CC(=C(C=C5)Cl)Cl,,,,,,
14,2020015,CID 2020015,C1[C@@H](NC2=[N+]([C@@H]1C3=CC=CC=C3)C4=CC=CC=C4N2)C5=CC(=C(C=C5)Cl)Cl,,,,,,
15,2020016,CID 2020016,C1=CC=C2C(=C1)C3=C([C@H](N4C(=NC=N4)N3)C5=C[NH+]=CC=C5)[C@H](O2)C6=CC=C(C=C6)F,,,,,,
16,2020017,"(9R,11R)-9-(4-fluorophenyl)-11-pyridin-3-yl-8-oxa-12,13,15,17-tetrazatetracyclo[8.7.0.02,7.012,16]heptadeca-1(10),2,4,6,13,15-hexaene",C1=CC=C2C(=C1)C3=C([C@H](N4C(=NC=N4)N3)C5=CN=CC=C5)[C@H](O2)C6=CC=C(C=C6)F,,,,,,
17,2020018,CID 2020018,C1=CC=C2C(=C1)C3=C([C@H](N4C(=NC=N4)N3)C5=C[NH+]=CC=C5)[C@@H](O2)C6=CC=C(C=C6)F,,,,,,
18,2020019,"(9S,11R)-9-(4-fluorophenyl)-11-pyridin-3-yl-8-oxa-12,13,15,17-tetrazatetracyclo[8.7.0.02,7.012,16]heptadeca-1(10),2,4,6,13,15-hexaene",C1=CC=C2C(=C1)C3=C([C@H](N4C(=NC=N4)N3)C5=CN=CC=C5)[C@@H](O2)C6=CC=C(C=C6)F,,,,,,
19,2020020,CID 2020020,C1=CC=C2C(=C1)C3=C([C@@H](N4C(=NC=N4)N3)C5=C[NH+]=CC=C5)[C@H](O2)C6=CC=C(C=C6)F,,,,,,
20,2020021,"(9R,11S)-9-(4-fluorophenyl)-11-pyridin-3-yl-8-oxa-12,13,15,17-tetrazatetracyclo[8.7.0.02,7.012,16]heptadeca-1(10),2,4,6,13,15-hexaene",C1=CC=C2C(=C1)C3=C([C@@H](N4C(=NC=N4)N3)C5=CN=CC=C5)[C@H](O2)C6=CC=C(C=C6)F,,,,,,
21,2020022,CID 2020022,C1=CC=C2C(=C1)C3=C([C@@H](N4C(=NC=N4)N3)C5=C[NH+]=CC=C5)[C@@H](O2)C6=CC=C(C=C6)F,,,,,,
22,2020023,"(9S,11S)-9-(4-fluorophenyl)-11-pyridin-3-yl-8-oxa-12,13,15,17-tetrazatetracyclo[8.7.0.02,7.012,16]heptadeca-1(10),2,4,6,13,15-hexaene",C1=CC=C2C(=C1)C3=C([C@@H](N4C(=NC=N4)N3)C5=CN=CC=C5)[C@@H](O2)C6=CC=C(C=C6)F,,,,,,
23,2020024,CID 2020024,CN1C2=C(C(=O)NC1=O)N(C(=[N+]3CCCCC3)N2)/C=C\NN,,,,,,
24,2020025,CID 2020025,CC1=CC(=C(N1C2=CC(=C(C=C2)OC)Cl)C)/C=C/3\C(=N)N4C(=NC3=O)SC(=C5CCCCC5)N4,,,,,,
25,2020026,CID 2020026,CC1=CC(=C(N1C2=CC(=C(C=C2)OC)Cl)C)/C=C\3/C(=N)N4C(=NC3=O)SC(=C5CCCCC5)N4,,,,,,
26,2020027,"3-(3-Ethoxyphenyl)-6-(pyridin-2-yl)[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole",CCOC1=CC=CC(=C1)C2=NN=C3N2N=C(S3)C4=CC=CC=N4,,,,,,
27,2020028,"7-[(2R)-butan-2-yl]sulfanyl-5-tert-butyl-3-(4-chlorophenyl)-2-methylpyrazolo[1,5-a]pyrimidine",CC[C@@H](C)SC1=CC(=NC2=C(C(=NN12)C)C3=CC=C(C=C3)Cl)C(C)(C)C,,,,,,
28,2020029,"7-[(2S)-butan-2-yl]sulfanyl-5-tert-butyl-3-(4-chlorophenyl)-2-methylpyrazolo[1,5-a]pyrimidine",CC[C@H](C)SC1=CC(=NC2=C(C(=NN12)C)C3=CC=C(C=C3)Cl)C(C)(C)C,,,,,,
29,2020030,CID 2020030,CCOC1=CC=CC(=C1)C2=C(N=NN2C3=NON=C3N)C(=O)NNC4=CCC5=CC=CC=C54,,,,,,
30,2020031,"Ethyl 3-(2,2-dimethylpropanoyloxymethyl)-7-methoxy-1-oxidoquinoxalin-1-ium-2-carboxylate",CCOC(=O)C1=[N+](C2=C(C=CC(=C2)OC)N=C1COC(=O)C(C)(C)C)[O-],,,,,,
31,2020032,4-methyl-N-[(1-propan-2-ylindol-3-yl)methylideneamino]benzenesulfonamide,CC1=CC=C(C=C1)S(=O)(=O)NN=CC2=CN(C3=CC=CC=C32)C(C)C,,,,,,
32,2020033,"N-[(5S,7R)-5-(4-chlorophenyl)-7-(4-methoxyphenyl)-4,5,6,7-tetrahydro-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl]acetamide",CC(=O)NC1=NN2[C@H](C[C@H](NC2=N1)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)OC,,,,,,
33,2020034,"N-[(5R,7R)-5-(4-chlorophenyl)-7-(4-methoxyphenyl)-4,5,6,7-tetrahydro-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl]acetamide",CC(=O)NC1=NN2[C@H](C[C@@H](NC2=N1)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)OC,,,,,,
34,2020035,"N-[(5S,7S)-5-(4-chlorophenyl)-7-(4-methoxyphenyl)-4,5,6,7-tetrahydro-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl]acetamide",CC(=O)NC1=NN2[C@@H](C[C@H](NC2=N1)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)OC,,,,,,
35,2020036,"N-[(5R,7S)-5-(4-chlorophenyl)-7-(4-methoxyphenyl)-4,5,6,7-tetrahydro-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl]acetamide",CC(=O)NC1=NN2[C@@H](C[C@@H](NC2=N1)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)OC,,,,,,
