,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,2405001,"2-chloro-1-[1-[[(3S)-2,3-dihydro-1,4-benzodioxin-3-yl]methyl]-2,5-dimethylpyrrol-3-yl]ethanone",CC1=CC(=C(N1C[C@H]2COC3=CC=CC=C3O2)C)C(=O)CCl,,,,,,
1,2405002,"2-chloro-1-[1-[[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]methyl]-2,5-dimethylpyrrol-3-yl]ethanone",CC1=CC(=C(N1C[C@@H]2COC3=CC=CC=C3O2)C)C(=O)CCl,,,,,,
2,2405003,[2-[4-(Difluoromethoxy)anilino]-2-oxoethyl] 2-ethyl-3-methylquinoline-4-carboxylate,CCC1=NC2=CC=CC=C2C(=C1C)C(=O)OCC(=O)NC3=CC=C(C=C3)OC(F)F,,,,,,
3,2405004,"2,3,5,6-tetramethyl-N-(prop-2-en-1-yl)benzene-1-sulfonamide",CC1=CC(=C(C(=C1C)S(=O)(=O)NCC=C)C)C,,,,,,
4,2405005,2-[3-(4-chlorophenyl)-4-oxoquinazolin-2-yl]sulfanyl-N-[2-(difluoromethoxy)phenyl]acetamide,C1=CC=C2C(=C1)C(=O)N(C(=N2)SCC(=O)NC3=CC=CC=C3OC(F)F)C4=CC=C(C=C4)Cl,,,,,,
5,2405006,"N-[2-(difluoromethoxy)phenyl]-2-[[5-(3,4-dimethylanilino)-1,3,4-thiadiazol-2-yl]sulfanyl]acetamide",CC1=C(C=C(C=C1)NC2=NN=C(S2)SCC(=O)NC3=CC=CC=C3OC(F)F)C,,,,,,
6,2405007,CID 2405007,C1=CC=C(C(=C1)N)SC2=[NH+]C3=CC=CC=C3N2,,,,,,
7,2405008,2-(1H-benzimidazol-2-ylsulfanyl)aniline,C1=CC=C(C(=C1)N)SC2=NC3=CC=CC=C3N2,,,,,,
8,2405009,[2-[2-(Difluoromethoxy)anilino]-2-oxoethyl] 2-[(4-methylphenyl)sulfonylamino]acetate,CC1=CC=C(C=C1)S(=O)(=O)NCC(=O)OCC(=O)NC2=CC=CC=C2OC(F)F,,,,,,
9,2405010,"3-[(4S,4aR)-4-(1,3-benzodioxol-5-yl)-3,7,7-trimethyl-5-oxo-4,4a,6,9-tetrahydropyrazolo[3,4-b]quinolin-1-yl]propanenitrile",CC1=NN(C2=C1[C@@H]([C@H]3C(=O)CC(C=C3N2)(C)C)C4=CC5=C(C=C4)OCO5)CCC#N,,,,,,
10,2405011,"2-[[5-(3,4-dimethylanilino)-1,3,4-thiadiazol-2-yl]sulfanyl]-N-(3-phenylpropyl)acetamide",CC1=C(C=C(C=C1)NC2=NN=C(S2)SCC(=O)NCCCC3=CC=CC=C3)C,,,,,,
11,2405012,[2-[Ethyl(naphthalen-1-yl)amino]-2-oxoethyl] 4-hydroxybenzoate,CCN(C1=CC=CC2=CC=CC=C21)C(=O)COC(=O)C3=CC=C(C=C3)O,,,,,,
12,2405013,"3-[(4R,4aS)-4-(1,3-benzodioxol-5-yl)-3,7,7-trimethyl-5-oxo-4,4a,6,9-tetrahydropyrazolo[3,4-b]quinolin-1-yl]propanenitrile",CC1=NN(C2=C1[C@H]([C@@H]3C(=O)CC(C=C3N2)(C)C)C4=CC5=C(C=C4)OCO5)CCC#N,,,,,,
13,2405014,"[2-(4-bromoanilino)-2-oxoethyl] 2-[(1S)-2-thiophen-2-ylsulfonyl-3,4-dihydro-1H-isoquinolin-1-yl]acetate",C1CN([C@H](C2=CC=CC=C21)CC(=O)OCC(=O)NC3=CC=C(C=C3)Br)S(=O)(=O)C4=CC=CS4,,,,,,
14,2405015,"[2-(4-bromoanilino)-2-oxoethyl] 2-[(1R)-2-thiophen-2-ylsulfonyl-3,4-dihydro-1H-isoquinolin-1-yl]acetate",C1CN([C@@H](C2=CC=CC=C21)CC(=O)OCC(=O)NC3=CC=C(C=C3)Br)S(=O)(=O)C4=CC=CS4,,,,,,
15,2405016,"3-[(4S,4aR)-4-[4-(dimethylamino)phenyl]-3,7,7-trimethyl-5-oxo-4,4a,6,9-tetrahydropyrazolo[3,4-b]quinolin-1-yl]propanenitrile",CC1=NN(C2=C1[C@@H]([C@H]3C(=O)CC(C=C3N2)(C)C)C4=CC=C(C=C4)N(C)C)CCC#N,,,,,,
