,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,1810001,"2-[4-[(E)-[2-(4-ethoxycarbonylphenyl)imino-3-methyl-4-oxo-1,3-thiazolidin-5-ylidene]methyl]-2-methoxyphenoxy]acetic acid",CCOC(=O)C1=CC=C(C=C1)N=C2N(C(=O)/C(=C\C3=CC(=C(C=C3)OCC(=O)O)OC)/S2)C,,,,,,
1,1810002,"Ethyl 4-[(3-methyl-4-oxo-5-{[5-(phenylsulfanyl)-2-furyl]methylene}-1,3-thiazolidin-2-ylidene)amino]benzoate",CCOC(=O)C1=CC=C(C=C1)N=C2N(C(=O)/C(=C/C3=CC=C(O3)SC4=CC=CC=C4)/S2)C,,,,,,
2,1810003,"ethyl 4-[[(5E)-3-methyl-4-oxo-5-[(5-phenylsulfanylfuran-2-yl)methylidene]-1,3-thiazolidin-2-ylidene]amino]benzoate",CCOC(=O)C1=CC=C(C=C1)N=C2N(C(=O)/C(=C\C3=CC=C(O3)SC4=CC=CC=C4)/S2)C,,,,,,
3,1810004,"Ethyl 4-{[5-(3-chloro-4-hydroxy-5-methoxybenzylidene)-3-methyl-4-oxo-1,3-thiazolidin-2-ylidene]amino}benzoate",CCOC(=O)C1=CC=C(C=C1)N=C2N(C(=O)/C(=C/C3=CC(=C(C(=C3)Cl)O)OC)/S2)C,,,,,,
4,1810005,"ethyl 4-[[(5E)-5-[(3-chloro-4-hydroxy-5-methoxyphenyl)methylidene]-3-methyl-4-oxo-1,3-thiazolidin-2-ylidene]amino]benzoate",CCOC(=O)C1=CC=C(C=C1)N=C2N(C(=O)/C(=C\C3=CC(=C(C(=C3)Cl)O)OC)/S2)C,,,,,,
5,1810006,"Ethyl 4-{[5-(5-bromo-2-hydroxybenzylidene)-3-methyl-4-oxo-1,3-thiazolidin-2-ylidene]amino}benzoate",CCOC(=O)C1=CC=C(C=C1)N=C2N(C(=O)/C(=C/C3=C(C=CC(=C3)Br)O)/S2)C,,,,,,
6,1810007,"ethyl 4-[[(5E)-5-[(5-bromo-2-hydroxyphenyl)methylidene]-3-methyl-4-oxo-1,3-thiazolidin-2-ylidene]amino]benzoate",CCOC(=O)C1=CC=C(C=C1)N=C2N(C(=O)/C(=C\C3=C(C=CC(=C3)Br)O)/S2)C,,,,,,
7,1810008,"ethyl 4-{[(2E,5Z)-5-(3,5-dichloro-4-hydroxybenzylidene)-3-methyl-4-oxo-1,3-thiazolidin-2-ylidene]amino}benzoate",CCOC(=O)C1=CC=C(C=C1)N=C2N(C(=O)/C(=C/C3=CC(=C(C(=C3)Cl)O)Cl)/S2)C,,,,,,
8,1810009,"ethyl 4-[[(5E)-5-[(3,5-dichloro-4-hydroxyphenyl)methylidene]-3-methyl-4-oxo-1,3-thiazolidin-2-ylidene]amino]benzoate",CCOC(=O)C1=CC=C(C=C1)N=C2N(C(=O)/C(=C\C3=CC(=C(C(=C3)Cl)O)Cl)/S2)C,,,,,,
9,1810010,"ethyl 4-[[(5E)-5-[(3,5-dichloro-4-ethoxyphenyl)methylidene]-3-methyl-4-oxo-1,3-thiazolidin-2-ylidene]amino]benzoate",CCOC1=C(C=C(C=C1Cl)/C=C/2\C(=O)N(C(=NC3=CC=C(C=C3)C(=O)OCC)S2)C)Cl,,,,,,
