,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,1195001,"[4-[2-(1,3-Dioxoisoindol-2-yl)ethyl]phenyl] 3-(3,4-dimethoxyphenyl)prop-2-enoate",COC1=C(C=C(C=C1)C=CC(=O)OC2=CC=C(C=C2)CCN3C(=O)C4=CC=CC=C4C3=O)OC,,,,,,
1,1195002,"4-[2-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)ethyl]phenyl (2E)-3-phenylprop-2-enoate",C1=CC=C(C=C1)/C=C/C(=O)OC2=CC=C(C=C2)CCN3C(=O)C4=CC=CC=C4C3=O,,,,,,
2,1195003,"(1S,8S,9S)-8-(1H-indol-3-yl)-4-phenyl-2,6-dithia-4,11-diazatricyclo[7.3.0.03,7]dodec-3(7)-ene-5,10,12-trione",C1=CC=C(C=C1)N2C3=C([C@@H]([C@@H]4[C@H](S3)C(=O)NC4=O)C5=CNC6=CC=CC=C65)SC2=O,,,,,,
3,1195004,"methyl (7R)-7-[3-bromo-4-[(2-chlorophenyl)methoxy]-5-methoxyphenyl]-5-methyl-4,7-dihydro-[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxylate",CC1=C([C@H](N2C(=NC=N2)N1)C3=CC(=C(C(=C3)Br)OCC4=CC=CC=C4Cl)OC)C(=O)OC,,,,,,
4,1195005,"methyl (7S)-7-[3-bromo-4-[(2-chlorophenyl)methoxy]-5-methoxyphenyl]-5-methyl-4,7-dihydro-[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxylate",CC1=C([C@@H](N2C(=NC=N2)N1)C3=CC(=C(C(=C3)Br)OCC4=CC=CC=C4Cl)OC)C(=O)OC,,,,,,
5,1195006,"propan-2-yl (7R)-7-[3-bromo-4-[(2-chlorophenyl)methoxy]-5-methoxyphenyl]-5-methyl-4,7-dihydro-[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxylate",CC1=C([C@H](N2C(=NC=N2)N1)C3=CC(=C(C(=C3)Br)OCC4=CC=CC=C4Cl)OC)C(=O)OC(C)C,,,,,,
6,1195007,"propan-2-yl (7S)-7-[3-bromo-4-[(2-chlorophenyl)methoxy]-5-methoxyphenyl]-5-methyl-4,7-dihydro-[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxylate",CC1=C([C@@H](N2C(=NC=N2)N1)C3=CC(=C(C(=C3)Br)OCC4=CC=CC=C4Cl)OC)C(=O)OC(C)C,,,,,,
7,1195008,"(7R)-7-[3-bromo-4-[(2-chlorophenyl)methoxy]-5-methoxyphenyl]-5-methyl-4,7-dihydro-[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxamide",CC1=C([C@H](N2C(=NC=N2)N1)C3=CC(=C(C(=C3)Br)OCC4=CC=CC=C4Cl)OC)C(=O)N,,,,,,
8,1195009,"(7S)-7-[3-bromo-4-[(2-chlorophenyl)methoxy]-5-methoxyphenyl]-5-methyl-4,7-dihydro-[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxamide",CC1=C([C@@H](N2C(=NC=N2)N1)C3=CC(=C(C(=C3)Br)OCC4=CC=CC=C4Cl)OC)C(=O)N,,,,,,
9,1195010,"methyl (7S)-7-[3-bromo-5-methoxy-4-[(4-methylphenyl)methoxy]phenyl]-5-methyl-4,7-dihydro-[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxylate",CC1=CC=C(C=C1)COC2=C(C=C(C=C2Br)[C@H]3C(=C(NC4=NC=NN34)C)C(=O)OC)OC,,,,,,
10,1195011,"methyl (7R)-7-[3-bromo-5-methoxy-4-[(4-methylphenyl)methoxy]phenyl]-5-methyl-4,7-dihydro-[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxylate",CC1=CC=C(C=C1)COC2=C(C=C(C=C2Br)[C@@H]3C(=C(NC4=NC=NN34)C)C(=O)OC)OC,,,,,,
11,1195012,"ethyl (7S)-7-[3-bromo-5-methoxy-4-[(4-methylphenyl)methoxy]phenyl]-5-methyl-4,7-dihydro-[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxylate",CCOC(=O)C1=C(NC2=NC=NN2[C@H]1C3=CC(=C(C(=C3)Br)OCC4=CC=C(C=C4)C)OC)C,,,,,,
12,1195013,"ethyl (7R)-7-[3-bromo-5-methoxy-4-[(4-methylphenyl)methoxy]phenyl]-5-methyl-4,7-dihydro-[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxylate",CCOC(=O)C1=C(NC2=NC=NN2[C@@H]1C3=CC(=C(C(=C3)Br)OCC4=CC=C(C=C4)C)OC)C,,,,,,
13,1195014,"(7S)-7-[3-bromo-5-methoxy-4-[(4-methylphenyl)methoxy]phenyl]-5-methyl-4,7-dihydro-[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxamide",CC1=CC=C(C=C1)COC2=C(C=C(C=C2Br)[C@H]3C(=C(NC4=NC=NN34)C)C(=O)N)OC,,,,,,
14,1195015,"(7R)-7-[3-bromo-5-methoxy-4-[(4-methylphenyl)methoxy]phenyl]-5-methyl-4,7-dihydro-[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxamide",CC1=CC=C(C=C1)COC2=C(C=C(C=C2Br)[C@@H]3C(=C(NC4=NC=NN34)C)C(=O)N)OC,,,,,,
15,1195016,"[4-[3-(Cyclohexylamino)imidazo[1,2-a]pyridin-2-yl]-2-methoxyphenyl] 3,5-dimethoxybenzoate",COC1=CC(=CC(=C1)C(=O)OC2=C(C=C(C=C2)C3=C(N4C=CC=CC4=N3)NC5CCCCC5)OC)OC,,,,,,
16,1195017,"[4-[3-(Cyclohexylamino)imidazo[1,2-a]pyridin-2-yl]-2-methoxyphenyl] cyclopentanecarboxylate",COC1=C(C=CC(=C1)C2=C(N3C=CC=CC3=N2)NC4CCCCC4)OC(=O)C5CCCC5,,,,,,
17,1195018,"[4-[3-(Cyclohexylamino)imidazo[1,2-a]pyridin-2-yl]-2-methoxyphenyl] 1,3-benzodioxole-5-carboxylate",COC1=C(C=CC(=C1)C2=C(N3C=CC=CC3=N2)NC4CCCCC4)OC(=O)C5=CC6=C(C=C5)OCO6,,,,,,
18,1195019,"[4-[3-(Cyclohexylamino)imidazo[1,2-a]pyridin-2-yl]-2-methoxyphenyl] cyclobutanecarboxylate",COC1=C(C=CC(=C1)C2=C(N3C=CC=CC3=N2)NC4CCCCC4)OC(=O)C5CCC5,,,,,,
19,1195020,"[4-[3-(Cyclohexylamino)imidazo[1,2-a]pyridin-2-yl]-2-methoxyphenyl] 3-methylbutanoate",CC(C)CC(=O)OC1=C(C=C(C=C1)C2=C(N3C=CC=CC3=N2)NC4CCCCC4)OC,,,,,,
20,1195021,CID 1195021,COC1=C(C=CC(=C1)C2=C(N3C=CC=CC3=N2)NC4CCCCC4)OC(=O)[C@H]5C[C@@H]5C6=CC=CC=C6,,,,,,
21,1195022,CID 1195022,COC1=C(C=CC(=C1)C2=C(N3C=CC=CC3=N2)NC4CCCCC4)OC(=O)[C@@H]5C[C@@H]5C6=CC=CC=C6,,,,,,
22,1195023,"[3-[6-Bromo-3-(cyclohexylamino)imidazo[1,2-a]pyridin-2-yl]phenyl] 2-chloroacetate",C1CCC(CC1)NC2=C(N=C3N2C=C(C=C3)Br)C4=CC(=CC=C4)OC(=O)CCl,,,,,,
23,1195024,"[3-[6-Bromo-3-(cyclohexylamino)imidazo[1,2-a]pyridin-2-yl]phenyl] propanoate",CCC(=O)OC1=CC=CC(=C1)C2=C(N3C=C(C=CC3=N2)Br)NC4CCCCC4,,,,,,
24,1195025,"[3-[6-Bromo-3-(cyclohexylamino)imidazo[1,2-a]pyridin-2-yl]phenyl] acetate",CC(=O)OC1=CC=CC(=C1)C2=C(N3C=C(C=CC3=N2)Br)NC4CCCCC4,,,,,,
25,1195026,"[3-[6-Bromo-3-(cyclohexylamino)imidazo[1,2-a]pyridin-2-yl]phenyl] cyclopropanecarboxylate",C1CCC(CC1)NC2=C(N=C3N2C=C(C=C3)Br)C4=CC(=CC=C4)OC(=O)C5CC5,,,,,,
26,1195027,"[3-[6-Bromo-3-(cyclohexylamino)imidazo[1,2-a]pyridin-2-yl]phenyl] furan-2-carboxylate",C1CCC(CC1)NC2=C(N=C3N2C=C(C=C3)Br)C4=CC(=CC=C4)OC(=O)C5=CC=CO5,,,,,,
27,1195028,"[3-[6-Bromo-3-(cyclohexylamino)imidazo[1,2-a]pyridin-2-yl]phenyl] 2-methoxyacetate",COCC(=O)OC1=CC=CC(=C1)C2=C(N3C=C(C=CC3=N2)Br)NC4CCCCC4,,,,,,
28,1195029,"[4-[3-(2,4,4-Trimethylpentan-2-ylamino)imidazo[1,2-a]pyridin-2-yl]phenyl] propanoate",CCC(=O)OC1=CC=C(C=C1)C2=C(N3C=CC=CC3=N2)NC(C)(C)CC(C)(C)C,,,,,,
