,CID,name,smiles,7.1 Drug Indication,8.1 Pharmacodynamics,8.2 MeSH Pharmacological Classification,"8.5 Absorption,Distribution and Excretion",8.6 Metabolism/Metabolites,8.7 Biological Half-Life
1568,2451569,"[2-(2,5-dimethyl-1-phenylpyrrol-3-yl)-2-oxoethyl] (5S,7R)-3-(2-fluoro-4-methoxyphenyl)adamantane-1-carboxylate",CC1=CC(=C(N1C2=CC=CC=C2)C)C(=O)COC(=O)C34C[C@@H]5C[C@H](C3)CC(C5)(C4)C6=C(C=C(C=C6)OC)F,,,,,,
1569,2451570,N-[(2S)-1-[(4-methylphenyl)methylamino]-1-oxo-3-phenylpropan-2-yl]furan-2-carboxamide,CC1=CC=C(C=C1)CNC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=CC=CO3,,,,,,
1570,2451571,[(1S)-2-(1H-indol-3-yl)-2-oxo-1-phenylethyl] 3-phenoxybenzoate,C1=CC=C(C=C1)[C@@H](C(=O)C2=CNC3=CC=CC=C32)OC(=O)C4=CC(=CC=C4)OC5=CC=CC=C5,,,,,,
1571,2451572,5-bromo-N-[(4-methylphenyl)methyl]pyridine-3-carboxamide,CC1=CC=C(C=C1)CNC(=O)C2=CC(=CN=C2)Br,,,,,,
1572,2451573,[(1R)-2-(1H-indol-3-yl)-2-oxo-1-phenylethyl] 3-phenoxybenzoate,C1=CC=C(C=C1)[C@H](C(=O)C2=CNC3=CC=CC=C32)OC(=O)C4=CC(=CC=C4)OC5=CC=CC=C5,,,,,,
1573,2451574,2-methyl-N-[(1-morpholin-4-ium-4-ylcyclohexyl)methyl]quinoline-4-carboxamide,CC1=NC2=CC=CC=C2C(=C1)C(=O)NCC3(CCCCC3)[NH+]4CCOCC4,,,,,,
1574,2451575,2-methyl-N-[(1-morpholin-4-ylcyclohexyl)methyl]quinoline-4-carboxamide,CC1=NC2=CC=CC=C2C(=C1)C(=O)NCC3(CCCCC3)N4CCOCC4,,,,,,
1575,2451576,[2-(4-Benzylpiperidin-1-yl)-2-oxoethyl] 2-methylquinoline-4-carboxylate,CC1=NC2=CC=CC=C2C(=C1)C(=O)OCC(=O)N3CCC(CC3)CC4=CC=CC=C4,,,,,,
1576,2451577,"N-[4-(4-nitrophenyl)-1,3-thiazol-2-yl]pyrazine-2-carboxamide",C1=CC(=CC=C1C2=CSC(=N2)NC(=O)C3=NC=CN=C3)[N+](=O)[O-],,,,,,
1577,2451578,[2-(Methylamino)-2-oxoethyl] 4-chloro-3-sulfamoylbenzoate,CNC(=O)COC(=O)C1=CC(=C(C=C1)Cl)S(=O)(=O)N,,,,,,
1578,2451579,CID 2451579,C/C=C\C1=CC(=C(C=C1)OCC(=O)NCC2=CC(=C(C=C2)OC)OC)OC,,,,,,
1579,2451580,CID 2451580,COC1=CC=C(C=C1)[C@H]2C=C(NN2C(=O)COC(=O)C3=CC(=C(N=C3)Cl)Cl)C4=CC=CC=C4,,,,,,
1580,2451581,"N-[(3,4-dimethoxyphenyl)methyl]-2-[2-methoxy-4-[(E)-prop-1-enyl]phenoxy]acetamide",C/C=C/C1=CC(=C(C=C1)OCC(=O)NCC2=CC(=C(C=C2)OC)OC)OC,,,,,,
1581,2451582,CID 2451582,COC1=CC=C(C=C1)[C@@H]2C=C(NN2C(=O)COC(=O)C3=CC(=C(N=C3)Cl)Cl)C4=CC=CC=C4,,,,,,
1582,2451583,"N-(4-sulfamoylphenyl)-3-(2,2,2-trifluoroethylsulfamoyl)benzamide",C1=CC(=CC(=C1)S(=O)(=O)NCC(F)(F)F)C(=O)NC2=CC=C(C=C2)S(=O)(=O)N,,,,,,
1583,2451584,"N-[4-(4-methylphenyl)-1,3-thiazol-2-yl]-2-(tetrazol-1-yl)acetamide",CC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)CN3C=NN=N3,,,,,,
1584,2451585,CID 2451585,COC1=[NH+]C=C(C=C1)NC(=O)C2=C(C3=CC=CC=C3O2)CSC,,,,,,
1585,2451586,N-(6-methoxypyridin-3-yl)-3-(methylsulfanylmethyl)-1-benzofuran-2-carboxamide,COC1=NC=C(C=C1)NC(=O)C2=C(C3=CC=CC=C3O2)CSC,,,,,,
1586,2451587,3-[(4-acetamidophenyl)sulfonylamino]-N-[2-(4-fluorophenyl)ethyl]propanamide,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NCCC(=O)NCCC2=CC=C(C=C2)F,,,,,,
1587,2451588,4-benzoyl-N-morpholin-4-ylbenzamide,C1COCCN1NC(=O)C2=CC=C(C=C2)C(=O)C3=CC=CC=C3,,,,,,
1588,2451589,"N-(1,3-benzothiazol-2-yl)-1-methyl-6-oxo-N-(4-phenoxyphenyl)pyridazine-3-carboxamide",CN1C(=O)C=CC(=N1)C(=O)N(C2=CC=C(C=C2)OC3=CC=CC=C3)C4=NC5=CC=CC=C5S4,,,,,,
1589,2451590,"4-(carbamoylamino)-N-(5-ethyl-1,3,4-thiadiazol-2-yl)benzamide",CCC1=NN=C(S1)NC(=O)C2=CC=C(C=C2)NC(=O)N,,,,,,
1590,2451591,"1-(2,3-Dimethylphenyl)-3-(4-hydroxyphenyl)thiourea",CC1=C(C(=CC=C1)NC(=S)NC2=CC=C(C=C2)O)C,,,,,,
1591,2451592,N-benzyl-4-(2-fluorobenzenesulfonyl)piperazine-1-carbothioamide,C1CN(CCN1C(=S)NCC2=CC=CC=C2)S(=O)(=O)C3=CC=CC=C3F,,,,,,
1592,2451593,CID 2451593,C1CN(CCC1C(=O)NC2=C[NH+]=CC=C2)C(=O)NC3=CC=CC=C3,,,,,,
1593,2451594,"1-N-phenyl-4-N-pyridin-3-ylpiperidine-1,4-dicarboxamide",C1CN(CCC1C(=O)NC2=CN=CC=C2)C(=O)NC3=CC=CC=C3,,,,,,
1594,2451595,CID 2451595,C/C=C\C=C/C(=O)OCC1=NC(=NO1)CC(=O)NC2=CC=CC=C2OC,,,,,,
1595,2451596,CID 2451596,C/C=C/C=C\C(=O)OCC1=NC(=NO1)CC(=O)NC2=CC=CC=C2OC,,,,,,
1596,2451597,"3-(2-chlorophenyl)sulfonyl-N-(3,5-dimethylphenyl)propanamide",CC1=CC(=CC(=C1)NC(=O)CCS(=O)(=O)C2=CC=CC=C2Cl)C,,,,,,
1597,2451598,CID 2451598,C/C=C\C=C\C(=O)OCC1=NC(=NO1)CC(=O)NC2=CC=CC=C2OC,,,,,,
1598,2451599,N-benzhydryl-5-methylthiophene-2-carboxamide,CC1=CC=C(S1)C(=O)NC(C2=CC=CC=C2)C3=CC=CC=C3,,,,,,
1599,2451600,"[3-[2-(2-methoxyanilino)-2-oxoethyl]-1,2,4-oxadiazol-5-yl]methyl (2E,4E)-hexa-2,4-dienoate",C/C=C/C=C/C(=O)OCC1=NC(=NO1)CC(=O)NC2=CC=CC=C2OC,,,,,,
1600,2451601,CID 2451601,CCN(CC)S(=O)(=O)C1=CC2=C(C=C1)[NH+]=C(N2)CSC3=NNC(=N3)N,,,,,,
1601,2451602,"2-[(5-amino-1H-1,2,4-triazol-3-yl)sulfanylmethyl]-N,N-diethyl-3H-benzimidazole-5-sulfonamide",CCN(CC)S(=O)(=O)C1=CC2=C(C=C1)N=C(N2)CSC3=NNC(=N3)N,,,,,,
1602,2451603,"N-benzhydryl-2,5-dimethylfuran-3-carboxamide",CC1=CC(=C(O1)C)C(=O)NC(C2=CC=CC=C2)C3=CC=CC=C3,,,,,,
1603,2451604,CID 2451604,CC[NH+](CC1=CC(=O)N2C(=CSC2=N1)C3=CC=CC=C3)CC(=O)NC4=CC5=C(C=C4)OCCO5,,,,,,
1604,2451605,"N-(2,3-dihydro-1,4-benzodioxin-6-yl)-2-[ethyl-[(5-oxo-3-phenyl-[1,3]thiazolo[3,2-a]pyrimidin-7-yl)methyl]amino]acetamide",CCN(CC1=CC(=O)N2C(=CSC2=N1)C3=CC=CC=C3)CC(=O)NC4=CC5=C(C=C4)OCCO5,,,,,,
1605,2451606,"[4-Amino-6-(2-methylanilino)-1,3,5-triazin-2-yl]methyl furan-2-carboxylate",CC1=CC=CC=C1NC2=NC(=NC(=N2)N)COC(=O)C3=CC=CO3,,,,,,
1606,2451607,"N-(1,3-benzodioxol-5-ylmethyl)-5,6-dihydro-4H-cyclopenta[b]thiophene-2-carboxamide",C1CC2=C(C1)SC(=C2)C(=O)NCC3=CC4=C(C=C3)OCO4,,,,,,
1607,2451608,"(Z)-3-(2-bromo-4,5-dimethoxyphenyl)-2-cyano-N-(2,6-dimethylphenyl)prop-2-enamide",CC1=C(C(=CC=C1)C)NC(=O)/C(=C\C2=CC(=C(C=C2Br)OC)OC)/C#N,,,,,,
1608,2451609,[2-[4-(Difluoromethylsulfanyl)anilino]-2-oxoethyl]-methyl-[(4-methylsulfanylphenyl)methyl]azanium,C[NH+](CC1=CC=C(C=C1)SC)CC(=O)NC2=CC=C(C=C2)SC(F)F,,,,,,
1609,2451610,N-[4-(difluoromethylsulfanyl)phenyl]-2-[methyl-[(4-methylsulfanylphenyl)methyl]amino]acetamide,CN(CC1=CC=C(C=C1)SC)CC(=O)NC2=CC=C(C=C2)SC(F)F,,,,,,
1610,2451611,"(E)-3-(2-bromo-4,5-dimethoxyphenyl)-2-cyano-N-(2,6-dimethylphenyl)prop-2-enamide",CC1=C(C(=CC=C1)C)NC(=O)/C(=C/C2=CC(=C(C=C2Br)OC)OC)/C#N,,,,,,
1611,2451612,"2-(1-oxidopyridin-1-ium-2-yl)sulfanyl-N-[2-phenyl-5-(2,4,5-trimethylphenyl)pyrazol-3-yl]acetamide",CC1=CC(=C(C=C1C)C2=NN(C(=C2)NC(=O)CSC3=CC=CC=[N+]3[O-])C4=CC=CC=C4)C,,,,,,
1612,2451613,"N-[2-(2,3-dihydro-1H-inden-5-ylamino)-2-oxoethyl]-4-methylbenzamide",CC1=CC=C(C=C1)C(=O)NCC(=O)NC2=CC3=C(CCC3)C=C2,,,,,,
1613,2451614,2-[methylcarbamothioyl(propyl)amino]-N-(2-methylphenyl)acetamide,CCCN(CC(=O)NC1=CC=CC=C1C)C(=S)NC,,,,,,
1614,2451615,"[2-oxo-2-[2-(4-sulfamoylphenyl)ethylamino]ethyl] 2-[(3aR,7aS)-1,3-dioxo-3a,4,5,6,7,7a-hexahydroisoindol-2-yl]acetate",C1CC[C@H]2[C@@H](C1)C(=O)N(C2=O)CC(=O)OCC(=O)NCCC3=CC=C(C=C3)S(=O)(=O)N,,,,,,
1615,2451616,N-[(3-chlorophenyl)methyl]-4-(diethylamino)benzamide,CCN(CC)C1=CC=C(C=C1)C(=O)NCC2=CC(=CC=C2)Cl,,,,,,
1616,2451617,"[2-oxo-2-[2-(4-sulfamoylphenyl)ethylamino]ethyl] 2-[(3aS,7aS)-1,3-dioxo-3a,4,5,6,7,7a-hexahydroisoindol-2-yl]acetate",C1CC[C@H]2[C@H](C1)C(=O)N(C2=O)CC(=O)OCC(=O)NCCC3=CC=C(C=C3)S(=O)(=O)N,,,,,,
1617,2451618,"N-(Benzo[d][1,3]dioxol-5-ylmethyl)-5,6-dimethyl-2-(pyridin-3-yl)thieno[2,3-d]pyrimidin-4-amine",CC1=C(SC2=NC(=NC(=C12)NCC3=CC4=C(C=C3)OCO4)C5=CN=CC=C5)C,,,,,,
1618,2451619,"[2-oxo-2-[2-(4-sulfamoylphenyl)ethylamino]ethyl] 2-[(3aR,7aR)-1,3-dioxo-3a,4,5,6,7,7a-hexahydroisoindol-2-yl]acetate",C1CC[C@@H]2[C@@H](C1)C(=O)N(C2=O)CC(=O)OCC(=O)NCCC3=CC=C(C=C3)S(=O)(=O)N,,,,,,
1619,2451620,2-[2-(5-Chloro-2-phenoxyanilino)-2-oxoethoxy]benzamide,C1=CC=C(C=C1)OC2=C(C=C(C=C2)Cl)NC(=O)COC3=CC=CC=C3C(=O)N,,,,,,
1620,2451621,3-methyl-N-[4-(tetrazol-1-yl)phenyl]thiophene-2-carboxamide,CC1=C(SC=C1)C(=O)NC2=CC=C(C=C2)N3C=NN=N3,,,,,,
1621,2451622,CID 2451622,C[C@@H](C(=O)NC1=CC(=CC=C1)[N+](=O)[O-])OC(=O)/C=C\C2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4,,,,,,
1622,2451623,"3-chloro-N-[(1R)-1,2,3,4-tetrahydronaphthalen-1-yl]-1-benzothiophene-2-carboxamide",C1C[C@H](C2=CC=CC=C2C1)NC(=O)C3=C(C4=CC=CC=C4S3)Cl,,,,,,
1623,2451624,[(2S)-1-(3-nitroanilino)-1-oxopropan-2-yl] (E)-3-(1-phenyl-3-pyridin-3-ylpyrazol-4-yl)prop-2-enoate,C[C@@H](C(=O)NC1=CC(=CC=C1)[N+](=O)[O-])OC(=O)/C=C/C2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4,,,,,,
1624,2451625,"3-chloro-N-[(1S)-1,2,3,4-tetrahydronaphthalen-1-yl]-1-benzothiophene-2-carboxamide",C1C[C@@H](C2=CC=CC=C2C1)NC(=O)C3=C(C4=CC=CC=C4S3)Cl,,,,,,
1625,2451626,CID 2451626,C1=CC(=CC(=C1)F)/C=C\C(=O)NC2=NC3=C(S2)C=C(C=C3)Br,,,,,,
1626,2451627,"(E)-N-(6-bromo-1,3-benzothiazol-2-yl)-3-(3-fluorophenyl)prop-2-enamide",C1=CC(=CC(=C1)F)/C=C/C(=O)NC2=NC3=C(S2)C=C(C=C3)Br,,,,,,
1627,2451628,CID 2451628,C[C@H](C(=O)NC1=CC(=CC=C1)[N+](=O)[O-])OC(=O)/C=C\C2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4,,,,,,
1628,2451629,"N-cyclopropyl-2-[(2,4-dichlorophenyl)methoxy]benzamide",C1CC1NC(=O)C2=CC=CC=C2OCC3=C(C=C(C=C3)Cl)Cl,,,,,,
1629,2451630,[(2R)-1-(3-nitroanilino)-1-oxopropan-2-yl] (E)-3-(1-phenyl-3-pyridin-3-ylpyrazol-4-yl)prop-2-enoate,C[C@H](C(=O)NC1=CC(=CC=C1)[N+](=O)[O-])OC(=O)/C=C/C2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4,,,,,,
1630,2451631,CID 2451631,CC1=NC2=C(S1)C=C(C=C2)NC(=O)/C=C\C3=CC=C(C=C3)S(=O)(=O)N4CCOCC4,,,,,,
1631,2451632,"2-[[4-(2,4-difluorophenyl)-5-phenyl-1,2,4-triazol-3-yl]sulfanyl]-N-(4-fluoro-3-nitrophenyl)acetamide",C1=CC=C(C=C1)C2=NN=C(N2C3=C(C=C(C=C3)F)F)SCC(=O)NC4=CC(=C(C=C4)F)[N+](=O)[O-],,,,,,
1632,2451633,"(E)-N-(2-methyl-1,3-benzothiazol-6-yl)-3-(4-morpholin-4-ylsulfonylphenyl)prop-2-enamide",CC1=NC2=C(S1)C=C(C=C2)NC(=O)/C=C/C3=CC=C(C=C3)S(=O)(=O)N4CCOCC4,,,,,,
1633,2451634,[2-(3-chloroanilino)-2-oxoethyl] 4-(1H-indol-3-yl)butanoate,C1=CC=C2C(=C1)C(=CN2)CCCC(=O)OCC(=O)NC3=CC(=CC=C3)Cl,,,,,,
1634,2451635,(4-Bromo-2-chloro-6-methylphenyl) 2-(4-benzoylphenoxy)acetate,CC1=CC(=CC(=C1OC(=O)COC2=CC=C(C=C2)C(=O)C3=CC=CC=C3)Cl)Br,,,,,,
1635,2451636,"[2-oxo-2-(2,4,5-trichloroanilino)ethyl] 4-(1H-indol-3-yl)butanoate",C1=CC=C2C(=C1)C(=CN2)CCCC(=O)OCC(=O)NC3=CC(=C(C=C3Cl)Cl)Cl,,,,,,
1636,2451637,"2-(1,3-Benzothiazol-2-ylmethylsulfanyl)-5-pyridin-4-yl-1,3,4-oxadiazole",C1=CC=C2C(=C1)N=C(S2)CSC3=NN=C(O3)C4=CC=NC=C4,,,,,,
1637,2451638,"[2-(3,5-dimethylanilino)-2-oxoethyl] 4-(1H-indol-3-yl)butanoate",CC1=CC(=CC(=C1)NC(=O)COC(=O)CCCC2=CNC3=CC=CC=C32)C,,,,,,
1638,2451639,CID 2451639,CC[NH+](CC1=NC(=O)C2=CC=CC=C2N1)CC(=O)NC3=C(C=CS3)C#N,,,,,,
1639,2451640,CID 2451640,CCN(CC1=NC(=O)C2=CC=CC=C2N1)CC(=O)NC3=C(C=CS3)C#N,,,,,,
1640,2451641,"1-[2,5-Dimethyl-1-(3-morpholin-4-ylsulfonylphenyl)pyrrol-3-yl]-2-(1-oxidopyridin-1-ium-2-yl)sulfanylethanone",CC1=CC(=C(N1C2=CC(=CC=C2)S(=O)(=O)N3CCOCC3)C)C(=O)CSC4=CC=CC=[N+]4[O-],,,,,,
1641,2451642,CID 2451642,C1OC2=C(O1)C=C(C=C2)CN=C3N=NC(=CS3)C4=CC(=CC=C4)N(O)O,,,,,,
1642,2451643,"3-(Furan-2-yl)-4-phenyl-5-propylsulfanyl-1,2,4-triazole",CCCSC1=NN=C(N1C2=CC=CC=C2)C3=CC=CO3,,,,,,
1643,2451644,"N-(1,3-benzodioxol-5-ylmethyl)-4-benzoylpiperazine-1-carbothioamide",C1CN(CCN1C(=O)C2=CC=CC=C2)C(=S)NCC3=CC4=C(C=C3)OCO4,,,,,,
1644,2451645,"Ethyl 2-amino-5-(dimethylcarbamoyl)-4-[(4-phenyl-5-sulfanylidene-1,3,4-thiadiazol-2-yl)sulfanylmethyl]thiophene-3-carboxylate",CCOC(=O)C1=C(SC(=C1CSC2=NN(C(=S)S2)C3=CC=CC=C3)C(=O)N(C)C)N,,,,,,
1645,2451646,"5,6-Dichloro-2-[2-[2,5-dimethyl-1-(2,2,2-trifluoroethyl)pyrrol-3-yl]-2-oxoethyl]isoindole-1,3-dione",CC1=CC(=C(N1CC(F)(F)F)C)C(=O)CN2C(=O)C3=CC(=C(C=C3C2=O)Cl)Cl,,,,,,
1646,2451647,CID 2451647,CC1(C(=O)NC2=CC=CC=C2N1C(=O)COC(=O)/C=C\C3=CC4=C(C=C3)OCO4)C,,,,,,
1647,2451648,"2-[(7-methyl-4-oxopyrido[1,2-a]pyrimidin-2-yl)methylsulfanyl]-5-thiophen-2-yl-3H-thieno[2,3-d]pyrimidin-4-one",CC1=CN2C(=NC(=CC2=O)CSC3=NC4=C(C(=CS4)C5=CC=CS5)C(=O)N3)C=C1,,,,,,
1648,2451649,"[2-(2,2-dimethyl-3-oxo-4H-quinoxalin-1-yl)-2-oxoethyl] (E)-3-(1,3-benzodioxol-5-yl)prop-2-enoate",CC1(C(=O)NC2=CC=CC=C2N1C(=O)COC(=O)/C=C/C3=CC4=C(C=C3)OCO4)C,,,,,,
1649,2451650,"[2-(4-Chloro-2-fluoroanilino)-2-oxoethyl]-[(2,4-dimethoxyphenyl)methyl]-methylazanium",C[NH+](CC1=C(C=C(C=C1)OC)OC)CC(=O)NC2=C(C=C(C=C2)Cl)F,,,,,,
1650,2451651,"N-(4-chloro-2-fluorophenyl)-2-[(2,4-dimethoxyphenyl)methyl-methylamino]acetamide",CN(CC1=C(C=C(C=C1)OC)OC)CC(=O)NC2=C(C=C(C=C2)Cl)F,,,,,,
1651,2451652,CID 2451652,CC1=CC(=C(O1)C)C(=O)NN=C(C2=CC=C(C=C2)NS(=O)(=O)C3=CC=C(S3)Br)[O-],,,,,,
1652,2451653,"5-bromo-N-[4-[[(2,5-dimethylfuran-3-carbonyl)amino]carbamoyl]phenyl]thiophene-2-sulfonamide",CC1=CC(=C(O1)C)C(=O)NNC(=O)C2=CC=C(C=C2)NS(=O)(=O)C3=CC=C(S3)Br,,,,,,
1653,2451654,"[2-(2,6-Difluoroanilino)-2-oxoethyl]-[(4-fluorophenyl)methyl]-methylazanium",C[NH+](CC1=CC=C(C=C1)F)CC(=O)NC2=C(C=CC=C2F)F,,,,,,
1654,2451655,"N-(2,6-difluorophenyl)-2-[(4-fluorophenyl)methyl-methylamino]acetamide",CN(CC1=CC=C(C=C1)F)CC(=O)NC2=C(C=CC=C2F)F,,,,,,
1655,2451656,"N-(2-methylbutan-2-yl)-4-[(4-methyl-1,2,4-triazol-3-yl)sulfanyl]-3-nitrobenzamide",CCC(C)(C)NC(=O)C1=CC(=C(C=C1)SC2=NN=CN2C)[N+](=O)[O-],,,,,,
1656,2451657,[2-(3-Bromoanilino)-2-oxoethyl]-[(3-fluorophenyl)methyl]-methylazanium,C[NH+](CC1=CC(=CC=C1)F)CC(=O)NC2=CC(=CC=C2)Br,,,,,,
1657,2451658,N-(3-bromophenyl)-2-[(3-fluorophenyl)methyl-methylamino]acetamide,CN(CC1=CC(=CC=C1)F)CC(=O)NC2=CC(=CC=C2)Br,,,,,,
1658,2451659,"3-chloro-N'-[2-(2,4-dichlorophenyl)acetyl]benzohydrazide",C1=CC(=CC(=C1)Cl)C(=O)NNC(=O)CC2=C(C=C(C=C2)Cl)Cl,,,,,,
1659,2451660,"3-(4-chlorophenyl)sulfonyl-N-[2-[(5E)-2,4-dioxo-5-(thiophen-2-ylmethylidene)-1,3-thiazolidin-3-yl]ethyl]propanamide",C1=CSC(=C1)/C=C/2\C(=O)N(C(=O)S2)CCNC(=O)CCS(=O)(=O)C3=CC=C(C=C3)Cl,,,,,,
1660,2451661,"[2-(2,6-Difluoroanilino)-2-oxoethyl]-methyl-[(4-methylsulfanylphenyl)methyl]azanium",C[NH+](CC1=CC=C(C=C1)SC)CC(=O)NC2=C(C=CC=C2F)F,,,,,,
1661,2451662,"N-(2,6-difluorophenyl)-2-[methyl-[(4-methylsulfanylphenyl)methyl]amino]acetamide",CN(CC1=CC=C(C=C1)SC)CC(=O)NC2=C(C=CC=C2F)F,,,,,,
1662,2451663,"3-(4-chlorophenyl)sulfonyl-N-[2-[(5Z)-2,4-dioxo-5-(thiophen-2-ylmethylidene)-1,3-thiazolidin-3-yl]ethyl]propanamide",C1=CSC(=C1)/C=C\2/C(=O)N(C(=O)S2)CCNC(=O)CCS(=O)(=O)C3=CC=C(C=C3)Cl,,,,,,
1663,2451664,CID 2451664,CC1=CC=C(O1)C2=CSC(=N2)[N-]S(=O)(=O)C3=C(C=C(C=C3)Cl)C(F)(F)F,,,,,,
1664,2451665,"4-chloro-N-[4-(5-methylfuran-2-yl)-1,3-thiazol-2-yl]-2-(trifluoromethyl)benzenesulfonamide",CC1=CC=C(O1)C2=CSC(=N2)NS(=O)(=O)C3=C(C=C(C=C3)Cl)C(F)(F)F,,,,,,
1665,2451666,"4-[(4-methyl-1,2,4-triazol-3-yl)sulfanyl]-3-nitro-N-[4-(5,6,7,8-tetrahydronaphthalen-2-yl)-1,3-thiazol-2-yl]benzamide",CN1C=NN=C1SC2=C(C=C(C=C2)C(=O)NC3=NC(=CS3)C4=CC5=C(CCCC5)C=C4)[N+](=O)[O-],,,,,,
1666,2451667,CID 2451667,C=C([C@H](C#N)C(=O)COC(=O)/C(=C\C1=CC=CS1)/C2=CC=CS2)N,,,,,,
1667,2451668,[4-(2-Methylbenzoyl)piperazin-1-yl]-phenylmethanone,CC1=CC=CC=C1C(=O)N2CCN(CC2)C(=O)C3=CC=CC=C3,,,,,,
1668,2451669,4-chloro-N-(cyclohexylmethyl)-2-fluorobenzenesulfonamide,C1CCC(CC1)CNS(=O)(=O)C2=C(C=C(C=C2)Cl)F,,,,,,
1669,2451670,CID 2451670,C=C([C@@H](C#N)C(=O)COC(=O)/C(=C\C1=CC=CS1)/C2=CC=CS2)N,,,,,,
1670,2451671,"2-(3-acetylphenoxy)-N-(5-pentan-3-yl-1,3,4-thiadiazol-2-yl)acetamide",CCC(CC)C1=NN=C(S1)NC(=O)COC2=CC=CC(=C2)C(=O)C,,,,,,
1671,2451672,"2-(4-acetylphenoxy)-N-(2,3,5,6-tetrafluorophenyl)acetamide",CC(=O)C1=CC=C(C=C1)OCC(=O)NC2=C(C(=CC(=C2F)F)F)F,,,,,,
1672,2451673,CID 2451673,C=C([C@H](C#N)C(=O)COC(=O)/C(=C/C1=CC=CS1)/C2=CC=CS2)N,,,,,,
1673,2451674,2-(2-methylphenoxy)-N-[2-(4-methylphenoxy)phenyl]acetamide,CC1=CC=C(C=C1)OC2=CC=CC=C2NC(=O)COC3=CC=CC=C3C,,,,,,
1674,2451675,Methyl 4-[[2-methoxy-4-[(pyridine-3-carbonylhydrazinylidene)methyl]phenoxy]methyl]benzoate,COC1=C(C=CC(=C1)C=NNC(=O)C2=CN=CC=C2)OCC3=CC=C(C=C3)C(=O)OC,,,,,,
1675,2451676,[2-Methoxy-4-[(pyridine-3-carbonylhydrazinylidene)methyl]phenyl] pyridine-3-carboxylate,COC1=C(C=CC(=C1)C=NNC(=O)C2=CN=CC=C2)OC(=O)C3=CN=CC=C3,,,,,,
1676,2451677,[2-Methoxy-4-[(pyridine-3-carbonylhydrazinylidene)methyl]phenyl] 2-fluorobenzoate,COC1=C(C=CC(=C1)C=NNC(=O)C2=CN=CC=C2)OC(=O)C3=CC=CC=C3F,,,,,,
1677,2451678,N-(2-methoxyphenyl)-N-methyl-4-[[[2-(4-methyl-2-oxochromen-7-yl)oxyacetyl]amino]carbamoyl]benzenesulfonamide,CC1=CC(=O)OC2=C1C=CC(=C2)OCC(=O)NNC(=O)C3=CC=C(C=C3)S(=O)(=O)N(C)C4=CC=CC=C4OC,,,,,,
1678,2451679,CID 2451679,CC1=C(C=C(C=C1)C(=O)[O-])[N-]S(=O)(=O)C2=CC3=CC=CC=C3C=C2,,,,,,
1679,2451680,4-Methyl-3-(naphthalen-2-ylsulfonylamino)benzoic acid,CC1=C(C=C(C=C1)C(=O)O)NS(=O)(=O)C2=CC3=CC=CC=C3C=C2,,,,,,
1680,2451681,"2-[5-[acetyl(butyl)amino]-4-amino-2,6-dioxo-3-propylpyrimidin-1-yl]-N-(3,5-dichlorophenyl)acetamide",CCCCN(C1=C(N(C(=O)N(C1=O)CC(=O)NC2=CC(=CC(=C2)Cl)Cl)CCC)N)C(=O)C,,,,,,
1681,2451682,N-[(2R)-2-[4-(dimethylamino)phenyl]-2-(1H-indol-3-yl)ethyl]naphthalene-2-sulfonamide,CN(C)C1=CC=C(C=C1)[C@@H](CNS(=O)(=O)C2=CC3=CC=CC=C3C=C2)C4=CNC5=CC=CC=C54,,,,,,
1682,2451683,"[(3aS,7aR)-1,3-dioxo-3a,4,7,7a-tetrahydroisoindol-2-yl]methyl-[(4-ethoxy-3-methoxyphenyl)methyl]-methylazanium",CCOC1=C(C=C(C=C1)C[NH+](C)CN2C(=O)[C@@H]3CC=CC[C@@H]3C2=O)OC,,,,,,
1683,2451684,"(3aR,7aS)-2-[[(4-ethoxy-3-methoxyphenyl)methyl-methylamino]methyl]-3a,4,7,7a-tetrahydroisoindole-1,3-dione",CCOC1=C(C=C(C=C1)CN(C)CN2C(=O)[C@@H]3CC=CC[C@@H]3C2=O)OC,,,,,,
1684,2451685,CID 2451685,C1CCC2(C1)C(=O)N(C(=O)N2)C[NH+]3CC[NH+](CC3)CC(=O)NC4=CC(=C(C=C4)Cl)C(F)(F)F,,,,,,
1685,2451686,"N-[4-chloro-3-(trifluoromethyl)phenyl]-2-[4-[(2,4-dioxo-1,3-diazaspiro[4.4]nonan-3-yl)methyl]piperazin-1-yl]acetamide",C1CCC2(C1)C(=O)N(C(=O)N2)CN3CCN(CC3)CC(=O)NC4=CC(=C(C=C4)Cl)C(F)(F)F,,,,,,
1686,2451687,N-[(2S)-2-[4-(dimethylamino)phenyl]-2-(1H-indol-3-yl)ethyl]naphthalene-2-sulfonamide,CN(C)C1=CC=C(C=C1)[C@H](CNS(=O)(=O)C2=CC3=CC=CC=C3C=C2)C4=CNC5=CC=CC=C54,,,,,,
1687,2451688,CID 2451688,C[NH+](CC1=C[NH+]=CC=C1)CC2=C(C=CC3=C2C=CC(=C3)Br)O,,,,,,
