,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,1245001,"Methyl 2-{[(3,5-dimethyl-1,2-oxazol-4-yl)carbonyl]amino}-5-phenylthiophene-3-carboxylate",CC1=C(C(=NO1)C)C(=O)NC2=C(C=C(S2)C3=CC=CC=C3)C(=O)OC,,,,,,
1,1245002,5-chloro-N-(5-fluoro-2-methylphenyl)thiophene-2-carboxamide,CC1=C(C=C(C=C1)F)NC(=O)C2=CC=C(S2)Cl,,,,,,
2,1245003,"methyl 4-methyl-2-[[(2S)-2-phenylbutanoyl]amino]-1,3-thiazole-5-carboxylate",CC[C@@H](C1=CC=CC=C1)C(=O)NC2=NC(=C(S2)C(=O)OC)C,,,,,,
3,1245004,"methyl 4-methyl-2-[[(2R)-2-phenylbutanoyl]amino]-1,3-thiazole-5-carboxylate",CC[C@H](C1=CC=CC=C1)C(=O)NC2=NC(=C(S2)C(=O)OC)C,,,,,,
4,1245005,"N-[(1,5-dimethyl-1H-pyrazol-3-yl)methyl]-1,3-benzodioxole-5-carboxamide",CC1=CC(=NN1C)CNC(=O)C2=CC3=C(C=C2)OCO3,,,,,,
5,1245006,N-(cyclohexylmethyl)furan-2-carboxamide,C1CCC(CC1)CNC(=O)C2=CC=CO2,,,,,,
6,1245007,5-bromo-N-(pyridin-3-ylmethyl)thiophene-2-carboxamide,C1=CC(=CN=C1)CNC(=O)C2=CC=C(S2)Br,,,,,,
7,1245008,"N-(2-fluorophenyl)-2-[4-hydroxy-5-(indol-3-ylidenemethyl)-2-oxo-1,3-thiazol-3-yl]acetamide",C1=CC=C2C(=C1)C(=CC3=C(N(C(=O)S3)CC(=O)NC4=CC=CC=C4F)O)C=N2,,,,,,
8,1245009,"(5E)-1-(3-bromophenyl)-5-[3,4-dimethoxy-5-(prop-2-en-1-yl)benzylidene]pyrimidine-2,4,6(1H,3H,5H)-trione",COC1=CC(=CC(=C1OC)CC=C)/C=C/2\C(=O)NC(=O)N(C2=O)C3=CC(=CC=C3)Br,,,,,,
9,1245010,"(2S)-1-(1,4-dioxa-8-azaspiro[4.5]decan-8-yl)-2-phenylbutan-1-one",CC[C@@H](C1=CC=CC=C1)C(=O)N2CCC3(CC2)OCCO3,,,,,,
10,1245011,"(2R)-1-(1,4-dioxa-8-azaspiro[4.5]decan-8-yl)-2-phenylbutan-1-one",CC[C@H](C1=CC=CC=C1)C(=O)N2CCC3(CC2)OCCO3,,,,,,
11,1245012,"(5Z)-1-(3-bromophenyl)-5-[(3,4-dimethoxy-5-prop-2-enylphenyl)methylidene]-1,3-diazinane-2,4,6-trione",COC1=CC(=CC(=C1OC)CC=C)/C=C\2/C(=O)NC(=O)N(C2=O)C3=CC(=CC=C3)Br,,,,,,
12,1245013,"N-(3-cyano-4,5-dimethylthiophen-2-yl)-1-benzothiophene-3-carboxamide",CC1=C(SC(=C1C#N)NC(=O)C2=CSC3=CC=CC=C32)C,,,,,,
13,1245014,N-(2-(Dimethylamino)ethyl)-3-ethyl-5-methylisoxazole-4-carboxamide,CCC1=NOC(=C1C(=O)NCCN(C)C)C,,,,,,
14,1245015,"ethyl (2-chloro-4-{(E)-[1-(3,4-dimethylphenyl)-2,4,6-trioxotetrahydropyrimidin-5(2H)-ylidene]methyl}-6-methoxyphenoxy)acetate",CCOC(=O)COC1=C(C=C(C=C1Cl)/C=C/2\C(=O)NC(=O)N(C2=O)C3=CC(=C(C=C3)C)C)OC,,,,,,
15,1245016,"ethyl (2R)-2-methyl-2,3-dihydroindole-1-carboxylate",CCOC(=O)N1[C@@H](CC2=CC=CC=C21)C,,,,,,
16,1245017,"ethyl (2S)-2-methyl-2,3-dihydroindole-1-carboxylate",CCOC(=O)N1[C@H](CC2=CC=CC=C21)C,,,,,,
17,1245018,"ethyl 2-[2-chloro-4-[(Z)-[1-(3,4-dimethylphenyl)-2,4,6-trioxo-1,3-diazinan-5-ylidene]methyl]-6-methoxyphenoxy]acetate",CCOC(=O)COC1=C(C=C(C=C1Cl)/C=C\2/C(=O)NC(=O)N(C2=O)C3=CC(=C(C=C3)C)C)OC,,,,,,
18,1245019,"N-[4-(4-fluorophenyl)-5-methyl-1,3-thiazol-2-yl]pyridine-4-carboxamide",CC1=C(N=C(S1)NC(=O)C2=CC=NC=C2)C3=CC=C(C=C3)F,,,,,,
