,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,3135001,CID 3135001,CCOC1=CC=CC=C1NC(=O)C2C3C(C4C(O2)OC5(O4)CCCCC5)OC6(O3)CCCCC6,,,,,,
1,3135002,"4,4,11,11-tetramethyl-N-[4-(3-methylbutoxy)phenyl]-3,5,7,10,12-pentaoxatricyclo[7.3.0.0^{2,6}]dodecane-8-carboxamide",CC(C)CCOC1=CC=C(C=C1)NC(=O)C2C3C(C4C(O2)OC(O4)(C)C)OC(O3)(C)C,,,,,,
2,3135003,"2-Nitro-6-[(5-pyridin-4-yl-1,3,4-thiadiazol-2-yl)carbamoyl]benzoic acid",C1=CC(=C(C(=C1)[N+](=O)[O-])C(=O)O)C(=O)NC2=NN=C(S2)C3=CC=NC=C3,,,,,,
3,3135004,"2-(1,3-benzoxazol-2-ylsulfanyl)-N-[[4-(dimethylamino)-3-nitrophenyl]methylideneamino]acetamide",CN(C)C1=C(C=C(C=C1)C=NNC(=O)CSC2=NC3=CC=CC=C3O2)[N+](=O)[O-],,,,,,
4,3135005,"3-[2-[2-[(2-Hydroxyphenyl)methylidene]hydrazinyl]-1,3-thiazol-4-yl]-8-methoxychromen-2-one",COC1=CC=CC2=C1OC(=O)C(=C2)C3=CSC(=N3)NN=CC4=CC=CC=C4O,,,,,,
5,3135006,"3-[2-(2-Benzylidenehydrazinyl)-1,3-thiazol-4-yl]-8-methoxychromen-2-one",COC1=CC=CC2=C1OC(=O)C(=C2)C3=CSC(=N3)NN=CC4=CC=CC=C4,,,,,,
6,3135007,"3-[2-[2-[(2-Hydroxy-3-prop-2-enylphenyl)methylidene]hydrazinyl]-1,3-thiazol-4-yl]-8-methoxychromen-2-one",COC1=CC=CC2=C1OC(=O)C(=C2)C3=CSC(=N3)NN=CC4=CC=CC(=C4O)CC=C,,,,,,
7,3135008,"8-Methoxy-3-[2-[2-(1-phenylethylidene)hydrazinyl]-1,3-thiazol-4-yl]chromen-2-one",CC(=NNC1=NC(=CS1)C2=CC3=C(C(=CC=C3)OC)OC2=O)C4=CC=CC=C4,,,,,,
8,3135009,"N-[[amino-(6-methoxy-2-oxochromen-3-yl)methylidene]amino]-3,4-dimethoxybenzamide",COC1=CC2=C(C=C1)OC(=O)C(=C2)C(=NNC(=O)C3=CC(=C(C=C3)OC)OC)N,,,,,,
9,3135010,N-[[amino-(6-methoxy-2-oxochromen-3-yl)methylidene]amino]pyridine-4-carboxamide,COC1=CC2=C(C=C1)OC(=O)C(=C2)C(=NNC(=O)C3=CC=NC=C3)N,,,,,,
10,3135011,"N-[[amino-(2-oxochromen-3-yl)methylidene]amino]-3,4-dimethoxybenzamide",COC1=C(C=C(C=C1)C(=O)NN=C(C2=CC3=CC=CC=C3OC2=O)N)OC,,,,,,
11,3135012,"N-[3-(3,5-dimethoxyanilino)-1-(furan-2-yl)-3-oxoprop-1-en-2-yl]benzamide",COC1=CC(=CC(=C1)NC(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3)OC,,,,,,
12,3135013,N-[3-(4-acetylanilino)-1-(furan-2-yl)-3-oxoprop-1-en-2-yl]benzamide,CC(=O)C1=CC=C(C=C1)NC(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3,,,,,,
13,3135014,"N-[1-(furan-2-yl)-3-oxo-3-(3,4,5-trimethoxyanilino)prop-1-en-2-yl]benzamide",COC1=CC(=CC(=C1OC)OC)NC(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3,,,,,,
14,3135015,"N-[3-(2,6-dimethylmorpholin-4-yl)-1-(furan-2-yl)-3-oxoprop-1-en-2-yl]benzamide",CC1CN(CC(O1)C)C(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3,,,,,,
15,3135016,Ethyl 1-[2-benzamido-3-(furan-2-yl)prop-2-enoyl]piperidine-3-carboxylate,CCOC(=O)C1CCCN(C1)C(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3,,,,,,
16,3135017,N-[1-(furan-2-yl)-3-[3-(hydroxymethyl)piperidin-1-yl]-3-oxoprop-1-en-2-yl]benzamide,C1CC(CN(C1)C(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3)CO,,,,,,
17,3135018,N-[1-(furan-2-yl)-3-[2-(hydroxymethyl)pyrrolidin-1-yl]-3-oxoprop-1-en-2-yl]benzamide,C1CC(N(C1)C(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3)CO,,,,,,
18,3135019,N-[1-(furan-2-yl)-3-(3-methylpiperidin-1-yl)-3-oxoprop-1-en-2-yl]benzamide,CC1CCCN(C1)C(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3,,,,,,
19,3135020,N-[1-(furan-2-yl)-3-[methyl(2-phenylethyl)amino]-3-oxoprop-1-en-2-yl]benzamide,CN(CCC1=CC=CC=C1)C(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3,,,,,,
20,3135021,N-[1-(furan-2-yl)-3-(3-morpholin-4-ylpropylamino)-3-oxoprop-1-en-2-yl]benzamide,C1COCCN1CCCNC(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3,,,,,,
21,3135022,N-[1-(furan-2-yl)-3-[2-(4-methoxyphenyl)ethylamino]-3-oxoprop-1-en-2-yl]benzamide,COC1=CC=C(C=C1)CCNC(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3,,,,,,
22,3135023,N-[1-(furan-2-yl)-3-[2-(1H-indol-3-yl)ethylamino]-3-oxoprop-1-en-2-yl]benzamide,C1=CC=C(C=C1)C(=O)NC(=CC2=CC=CO2)C(=O)NCCC3=CNC4=CC=CC=C43,,,,,,
23,3135024,N-[1-(furan-2-yl)-3-[2-(2-methoxyphenyl)ethylamino]-3-oxoprop-1-en-2-yl]benzamide,COC1=CC=CC=C1CCNC(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3,,,,,,
24,3135025,N-[1-(furan-2-yl)-3-oxo-3-(2-piperidin-1-ylethylamino)prop-1-en-2-yl]benzamide,C1CCN(CC1)CCNC(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3,,,,,,
25,3135026,N-[3-[2-(3-fluorophenyl)ethylamino]-1-(furan-2-yl)-3-oxoprop-1-en-2-yl]benzamide,C1=CC=C(C=C1)C(=O)NC(=CC2=CC=CO2)C(=O)NCCC3=CC(=CC=C3)F,,,,,,
26,3135027,"N-[1-(furan-2-yl)-3-oxo-3-[(3,4,5-trimethoxyphenyl)methylamino]prop-1-en-2-yl]benzamide",COC1=CC(=CC(=C1OC)OC)CNC(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3,,,,,,
27,3135028,N-[1-(furan-2-yl)-3-oxo-3-(pyridin-2-ylmethylamino)prop-1-en-2-yl]benzamide,C1=CC=C(C=C1)C(=O)NC(=CC2=CC=CO2)C(=O)NCC3=CC=CC=N3,,,,,,
28,3135029,N-[3-[2-(dimethylamino)ethylamino]-1-(furan-2-yl)-3-oxoprop-1-en-2-yl]benzamide,CN(C)CCNC(=O)C(=CC1=CC=CO1)NC(=O)C2=CC=CC=C2,,,,,,
29,3135030,N-[1-(furan-2-yl)-3-oxo-3-[3-(2-oxopyrrolidin-1-yl)propylamino]prop-1-en-2-yl]benzamide,C1CC(=O)N(C1)CCCNC(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3,,,,,,
30,3135031,N-[1-(furan-2-yl)-3-oxo-3-(2-pyridin-2-ylethylamino)prop-1-en-2-yl]benzamide,C1=CC=C(C=C1)C(=O)NC(=CC2=CC=CO2)C(=O)NCCC3=CC=CC=N3,,,,,,
