,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,2940001,"3-[5-[(4-Methoxy-2-methylphenyl)methylidene]-4-oxo-2-sulfanylidene-1,3-thiazolidin-3-yl]benzoic acid",CC1=C(C=CC(=C1)OC)C=C2C(=O)N(C(=S)S2)C3=CC=CC(=C3)C(=O)O,,,,,,
1,2940002,Methyl 2-[3-methyl-5-[(2-methyl-4-pyrrolidin-1-ylphenyl)methylidene]-4-oxo-2-sulfanylideneimidazolidin-1-yl]acetate,CC1=C(C=CC(=C1)N2CCCC2)C=C3C(=O)N(C(=S)N3CC(=O)OC)C,,,,,,
2,2940003,5-(Tert-butylamino)-3-methyl-5-oxopentanoic acid,CC(CC(=O)NC(C)(C)C)CC(=O)O,,,,,,
3,2940004,"Methyl 2-[2,4-dioxo-5-[(4-piperidin-1-ylphenyl)methylidene]-1,3-thiazolidin-3-yl]propanoate",CC(C(=O)OC)N1C(=O)C(=CC2=CC=C(C=C2)N3CCCCC3)SC1=O,,,,,,
4,2940005,"1-Ethyl-5-[[1-[2-(2-methylpiperidin-1-yl)-2-oxoethyl]indol-3-yl]methylidene]-1,3-diazinane-2,4,6-trione",CCN1C(=O)C(=CC2=CN(C3=CC=CC=C32)CC(=O)N4CCCCC4C)C(=O)NC1=O,,,,,,
5,2940006,"3-chloro-N-(tricyclo[3.3.1.1~3,7~]dec-1-ylcarbamothioyl)-1-benzothiophene-2-carboxamide",C1C2CC3CC1CC(C2)(C3)NC(=S)NC(=O)C4=C(C5=CC=CC=C5S4)Cl,,,,,,
6,2940007,"5-[(2-Methyl-4-morpholin-4-ylphenyl)methylidene]-3-phenyl-1,3-thiazolidine-2,4-dione",CC1=C(C=CC(=C1)N2CCOCC2)C=C3C(=O)N(C(=O)S3)C4=CC=CC=C4,,,,,,
7,2940008,CID 2940008,CCOC1=C(C=CC(=C1)C=C2C(=O)N=C(S2)NC3=CC=C(C=C3)S(=O)(=O)N)OCC=C,,,,,,
8,2940009,"(4E)-4-[furan-2-yl(hydroxy)methylidene]-1-[5-(propan-2-yl)-1,3,4-thiadiazol-2-yl]-5-(pyridin-3-yl)pyrrolidine-2,3-dione",CC(C)C1=NN=C(S1)N2C(C(=C(C2=O)O)C(=O)C3=CC=CO3)C4=CN=CC=C4,,,,,,
9,2940010,3-(4-Hydroxy-2-methylanilino)-1-(4-methylphenyl)prop-2-en-1-one,CC1=CC=C(C=C1)C(=O)C=CNC2=C(C=C(C=C2)O)C,,,,,,
10,2940011,2-oxo-N-[3-(trifluoromethyl)phenyl]-1-oxaspiro[4.5]decane-4-carboxamide,C1CCC2(CC1)C(CC(=O)O2)C(=O)NC3=CC=CC(=C3)C(F)(F)F,,,,,,
11,2940012,(4-Benzylpiperidin-1-yl)-[1-(4-nitrobenzoyl)piperidin-4-yl]methanone,C1CN(CCC1CC2=CC=CC=C2)C(=O)C3CCN(CC3)C(=O)C4=CC=C(C=C4)[N+](=O)[O-],,,,,,
12,2940013,"dimethyl 7-(4-chlorophenyl)-2-oxo-3,7-dihydro-2H-thiopyrano[2,3-d][1,3]thiazole-5,6-dicarboxylate",COC(=O)C1=C(SC2=C(C1C3=CC=C(C=C3)Cl)SC(=O)N2)C(=O)OC,,,,,,
13,2940014,2-(4-formyl-2-methoxyphenoxy)-N-(1-phenylethyl)acetamide,CC(C1=CC=CC=C1)NC(=O)COC2=C(C=C(C=C2)C=O)OC,,,,,,
14,2940015,"3-[5-[(4-Methoxy-2-methyl-5-propan-2-ylphenyl)methylidene]-4-oxo-2-sulfanylidene-1,3-thiazolidin-3-yl]propanoic acid",CC1=CC(=C(C=C1C=C2C(=O)N(C(=S)S2)CCC(=O)O)C(C)C)OC,,,,,,
15,2940016,"2-[(4,6-diaminopyrimidin-2-yl)sulfanyl]-N-(4-methoxyphenyl)propanamide",CC(C(=O)NC1=CC=C(C=C1)OC)SC2=NC(=CC(=N2)N)N,,,,,,
16,2940017,Methyl 2-[5-[(4-ethoxy-3-iodo-5-methoxyphenyl)methylidene]-3-methyl-4-oxo-2-sulfanylideneimidazolidin-1-yl]acetate,CCOC1=C(C=C(C=C1I)C=C2C(=O)N(C(=S)N2CC(=O)OC)C)OC,,,,,,
17,2940018,"(1-Hydroxy-2,2,6,6-tetramethylpiperidin-4-yl) pyridine-4-carboxylate;hydrochloride",CC1(CC(CC(N1O)(C)C)OC(=O)C2=CC=NC=C2)C.Cl,,,,,,
18,2940019,"4-[3-[(2,4-Dioxo-3-prop-2-enyl-1,3-thiazolidin-5-ylidene)methyl]-2,5-dimethylpyrrol-1-yl]benzenesulfonamide",CC1=CC(=C(N1C2=CC=C(C=C2)S(=O)(=O)N)C)C=C3C(=O)N(C(=O)S3)CC=C,,,,,,
19,2940020,Methyl 2-[5-[(5-bromo-3-chloro-2-methoxyphenyl)methylidene]-4-oxo-3-phenyl-2-sulfanylideneimidazolidin-1-yl]acetate,COC1=C(C=C(C=C1Cl)Br)C=C2C(=O)N(C(=S)N2CC(=O)OC)C3=CC=CC=C3,,,,,,
20,2940021,"Ethyl [(5,5-dimethyl-7-oxo-4,5,6,7-tetrahydro-1,3-benzothiazol-2-yl)amino](oxo)acetate",CCOC(=O)C(=O)NC1=NC2=C(S1)C(=O)CC(C2)(C)C,,,,,,
21,2940022,"5-[[2,5-Dimethyl-1-(3-nitrophenyl)pyrrol-3-yl]methylidene]-1-(furan-2-ylmethyl)-2-sulfanylidene-1,3-diazinane-4,6-dione",CC1=CC(=C(N1C2=CC(=CC=C2)[N+](=O)[O-])C)C=C3C(=O)NC(=S)N(C3=O)CC4=CC=CO4,,,,,,
22,2940023,"4-(4-hydroxy-3-iodo-5-methoxyphenyl)-6-methyl-2-oxo-N-phenyl-3,4-dihydro-1H-pyrimidine-5-carboxamide",CC1=C(C(NC(=O)N1)C2=CC(=C(C(=C2)I)O)OC)C(=O)NC3=CC=CC=C3,,,,,,
23,2940024,"4-[4-(2-Phenylquinazolin-4-yl)phenyl]-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione",C1C2C=CC1C3C2C(=O)N(C3=O)C4=CC=C(C=C4)C5=NC(=NC6=CC=CC=C65)C7=CC=CC=C7,,,,,,
24,2940025,"2-N-tert-butyl-4-N-ethyl-6-(6-propoxypyridazin-3-yl)oxy-1,3,5-triazine-2,4-diamine",CCCOC1=NN=C(C=C1)OC2=NC(=NC(=N2)NC(C)(C)C)NCC,,,,,,
25,2940026,"Methyl 2-[2-ethoxy-4-[[4-oxo-2-sulfanylidene-3-[3-(trifluoromethyl)phenyl]-1,3-thiazolidin-5-ylidene]methyl]phenoxy]acetate",CCOC1=C(C=CC(=C1)C=C2C(=O)N(C(=S)S2)C3=CC=CC(=C3)C(F)(F)F)OCC(=O)OC,,,,,,
26,2940027,"4-(5-Nitro-1,3-dioxo-1H-benzo[de]isoquinolin-2(3H)-yl)butanoic acid",C1=CC2=CC(=CC3=C2C(=C1)C(=O)N(C3=O)CCCC(=O)O)[N+](=O)[O-],,,,,,
27,2940028,3-(4-chlorophenyl)-N-[5-(diethylsulfamoyl)-2-methoxyphenyl]prop-2-enamide,CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)OC)NC(=O)C=CC2=CC=C(C=C2)Cl,,,,,,
28,2940029,N-(3-amino-3-oxo-1-phenylprop-1-en-2-yl)naphthalene-1-carboxamide,C1=CC=C(C=C1)C=C(C(=O)N)NC(=O)C2=CC=CC3=CC=CC=C32,,,,,,
29,2940030,"4-(4-hydroxy-3-methoxy-5-nitrophenyl)-2,7,7-trimethyl-3-(piperidin-1-ylcarbonyl)-4,6,7,8-tetrahydroquinolin-5(1H)-one",CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CC(=C(C(=C3)OC)O)[N+](=O)[O-])C(=O)N4CCCCC4,,,,,,
30,2940031,"[4-[[2-(1-Adamantyl)-5-imino-7-oxo-[1,3,4]thiadiazolo[3,2-a]pyrimidin-6-ylidene]methyl]phenyl] methanesulfonate",CS(=O)(=O)OC1=CC=C(C=C1)C=C2C(=N)N3C(=NC2=O)SC(=N3)C45CC6CC(C4)CC(C6)C5,,,,,,
31,2940032,Ethyl 3-{[3-(benzoylamino)benzoyl]amino}benzoate,CCOC(=O)C1=CC(=CC=C1)NC(=O)C2=CC(=CC=C2)NC(=O)C3=CC=CC=C3,,,,,,
32,2940033,"1-(3-Ethoxyphenyl)-5-[(1-ethyl-2,5-dimethylpyrrol-3-yl)methylidene]-1,3-diazinane-2,4,6-trione",CCN1C(=CC(=C1C)C=C2C(=O)NC(=O)N(C2=O)C3=CC(=CC=C3)OCC)C,,,,,,
33,2940034,N-(3-{[4-(4-nitrophenyl)piperazin-1-yl]carbonyl}phenyl)benzamide,C1CN(CCN1C2=CC=C(C=C2)[N+](=O)[O-])C(=O)C3=CC(=CC=C3)NC(=O)C4=CC=CC=C4,,,,,,
34,2940035,"1-(3-Bromophenyl)-5-[(1-ethyl-2,5-dimethylpyrrol-3-yl)methylidene]-2-sulfanylidene-1,3-diazinane-4,6-dione",CCN1C(=CC(=C1C)C=C2C(=O)NC(=S)N(C2=O)C3=CC(=CC=C3)Br)C,,,,,,
