,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,2075001,(1S)-1-(4-bromophenyl)-2-[(1S)-1-(4-bromophenyl)-3-oxo-2-azaspiro[3.5]nonan-2-yl]-2-azaspiro[3.5]nonan-3-one,C1CCC2(CC1)[C@@H](N(C2=O)N3[C@H](C4(C3=O)CCCCC4)C5=CC=C(C=C5)Br)C6=CC=C(C=C6)Br,,,,,,
1,2075002,(1S)-1-(4-bromophenyl)-2-[(1R)-1-(4-bromophenyl)-3-oxo-2-azaspiro[3.5]nonan-2-yl]-2-azaspiro[3.5]nonan-3-one,C1CCC2(CC1)[C@H](N(C2=O)N3[C@H](C4(C3=O)CCCCC4)C5=CC=C(C=C5)Br)C6=CC=C(C=C6)Br,,,,,,
2,2075003,(1R)-1-(4-bromophenyl)-2-[(1R)-1-(4-bromophenyl)-3-oxo-2-azaspiro[3.5]nonan-2-yl]-2-azaspiro[3.5]nonan-3-one,C1CCC2(CC1)[C@H](N(C2=O)N3[C@@H](C4(C3=O)CCCCC4)C5=CC=C(C=C5)Br)C6=CC=C(C=C6)Br,,,,,,
3,2075004,"(5E)-1-butyl-5-{[(diphenylmethyl)amino]methylidene}-2-thioxodihydropyrimidine-4,6(1H,5H)-dione",CCCCN1C(=C(C(=O)NC1=S)C=NC(C2=CC=CC=C2)C3=CC=CC=C3)O,,,,,,
4,2075005,CID 2075005,C1C[NH+](CC2=C1C(=C(S2)NC(=S)NC3=C(C4=C(S3)C[NH+](CC4)CC5=CC=CC=C5)C#N)C#N)CC6=CC=CC=C6,,,,,,
5,2075006,"1,3-Bis(6-benzyl-3-cyano-4,5,6,7-tetrahydrothieno[2,3-c]pyridin-2-yl)thiourea",C1CN(CC2=C1C(=C(S2)NC(=S)NC3=C(C4=C(S3)CN(CC4)CC5=CC=CC=C5)C#N)C#N)CC6=CC=CC=C6,,,,,,
6,2075007,CID 2075007,CC1=C(C=C(C=C1)OCCN2C=C(C3=CC=CC=C32)/C=C\4/C(=N)N5C(=NC4=O)S/C(=C\OC6=CC=CC=C6C)/N5)C,,,,,,
7,2075008,CID 2075008,CC1=C(C=C(C=C1)OCCN2C=C(C3=CC=CC=C32)/C=C/4\C(=N)N5C(=NC4=O)S/C(=C/OC6=CC=CC=C6C)/N5)C,,,,,,
8,2075009,CID 2075009,CCCOC1=CC=C(C=C1)[C@H]2[C@@H](C(=O)C(=O)N2C3=NC4=C(C=C(C=C4S3)C)C)C(=O)C5=CC6=C(C=C5)O[C@H](C6)C,,,,,,
9,2075010,"1-(4-amino-1,2,5-oxadiazol-3-yl)-N-[(4-hydroxyphenyl)methylideneamino]-5-propan-2-yltriazole-4-carboxamide",CC(C)C1=C(N=NN1C2=NON=C2N)C(=O)NN=CC3=CC=C(C=C3)O,,,,,,
10,2075011,CID 2075011,CC[NH+](CC)CCN1[C@H]([C@@H](C(=O)C1=O)C(=O)C2=CC=C(C=C2)OC(C)C)C3=CC=C(C=C3)F,,,,,,
11,2075012,CID 2075012,CCN(CC)CCN1[C@H]([C@@H](C(=O)C1=O)C(=O)C2=CC=C(C=C2)OC(C)C)C3=CC=C(C=C3)F,,,,,,
12,2075013,CID 2075013,CC[NH+](CC)CCN1[C@@H]([C@H](C(=O)C1=O)C(=O)C2=CC=C(C=C2)OC(C)C)C3=CC=C(C=C3)F,,,,,,
13,2075014,CID 2075014,CCN(CC)CCN1[C@@H]([C@H](C(=O)C1=O)C(=O)C2=CC=C(C=C2)OC(C)C)C3=CC=C(C=C3)F,,,,,,
14,2075015,"N-[(2Z)-5-(2-ethoxyethyl)-1,3,4-thiadiazol-2(3H)-ylidene]-4-fluorobenzamide",CCOCCC1=NN=C(S1)NC(=O)C2=CC=C(C=C2)F,,,,,,
15,2075016,"N-(6-chloro-1,3-benzothiazol-2-yl)-2-phosphonatoacetamide",C1=CC2=C(C=C1Cl)SC(=N2)NC(=O)CP(=O)([O-])[O-],,,,,,
16,2075017,"(2-{[(2E)-6-chloro-1,3-benzothiazol-2(3H)-ylidene]amino}-2-oxoethyl)phosphonic acid",C1=CC2=C(C=C1Cl)SC(=N2)NC(=O)CP(=O)(O)O,,,,,,
17,2075018,"2-[[5-(4-chlorophenyl)-4-(4-ethoxyphenyl)-1,2,4-triazol-3-yl]sulfanyl]-N-[(3-ethoxy-4-hydroxyphenyl)methylideneamino]acetamide",CCOC1=CC=C(C=C1)N2C(=NN=C2SCC(=O)NN=CC3=CC(=C(C=C3)O)OCC)C4=CC=C(C=C4)Cl,,,,,,
18,2075019,CID 2075019,CCCNC1=COC(=O)[C@H]1C(=O)C,,,,,,
19,2075020,"4-tert-butyl-N-[(7R)-5-oxo-7-phenyl-6,7-dihydro-4H-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl]benzamide",CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=NN3[C@H](CC(=O)NC3=N2)C4=CC=CC=C4,,,,,,
20,2075021,"4-tert-butyl-N-[(7S)-5-oxo-7-phenyl-6,7-dihydro-4H-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl]benzamide",CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=NN3[C@@H](CC(=O)NC3=N2)C4=CC=CC=C4,,,,,,
21,2075022,CID 2075022,CC1=C(C=C(C=C1)Cl)N2C(=C(C(=O)NC2=O)C=NCCC[NH+]3CCOCC3)O,,,,,,
22,2075023,"1-(5-Chloro-2-methylphenyl)-6-hydroxy-5-(3-morpholin-4-ylpropyliminomethyl)pyrimidine-2,4-dione",CC1=C(C=C(C=C1)Cl)N2C(=C(C(=O)NC2=O)C=NCCCN3CCOCC3)O,,,,,,
23,2075024,3-(Benzenesulfonylimino)-2-[3-[3-[(4-methoxybenzoyl)amino]propyl]imidazol-3-ium-1-yl]-4-oxonaphthalen-1-olate,COC1=CC=C(C=C1)C(=O)NCCC[N+]2=CN(C=C2)C3=C(C4=CC=CC=C4C(=O)C3=NS(=O)(=O)C5=CC=CC=C5)[O-],,,,,,
24,2075025,"N-[3-[3-[3-(benzenesulfonamido)-1,4-dioxonaphthalen-2-yl]imidazol-1-ium-1-yl]propyl]-4-methoxybenzamide",COC1=CC=C(C=C1)C(=O)NCCC[N+]2=CN(C=C2)C3=C(C(=O)C4=CC=CC=C4C3=O)NS(=O)(=O)C5=CC=CC=C5,,,,,,
25,2075026,"2-{[2,2-dimethyl-5-(2-methylpropyl)-1,4-dihydro-2H-pyrano[4'',3'':4',5']pyrido[3',2':4,5]thieno[3,2-d]pyrimidin-8-yl]sulfanyl}-N,N-diphenylacetamide",CC(C)CC1=NC2=C(C3=C1COC(C3)(C)C)C4=C(S2)C(=NC=N4)SCC(=O)N(C5=CC=CC=C5)C6=CC=CC=C6,,,,,,
