,CID,name,smiles,7.1-Drug Indication,8.1-Pharmacodynamics,8.2-MeSH Pharmacological Classification,"8.5-Absorption, Distribution and Excretion",8.6-Metabolism/Metabolites,8.7-Biological Half-Life
0,875001,"1-[(2R,6R)-2,6-dimethylpiperidin-1-yl]-2-naphthalen-2-yloxyethanone",C[C@@H]1CCC[C@H](N1C(=O)COC2=CC3=CC=CC=C3C=C2)C,,,,,,
1,875002,N-[(4-ethylphenyl)carbamothioyl]-3-phenylprop-2-enamide,CCC1=CC=C(C=C1)NC(=S)NC(=O)C=CC2=CC=CC=C2,,,,,,
2,875003,(2E)-N-[(4-ethylphenyl)carbamothioyl]-3-phenylprop-2-enamide,CCC1=CC=C(C=C1)NC(=S)NC(=O)/C=C/C2=CC=CC=C2,,,,,,
3,875004,"3-(4-Methylphenyl)-5-(naphthalen-2-yloxymethyl)-1,2,4-oxadiazole",CC1=CC=C(C=C1)C2=NOC(=N2)COC3=CC4=CC=CC=C4C=C3,,,,,,
4,875005,CID 875005,CC(=NNC1=NC(=O)[C@@H](S1)CC(=O)NC2=CC=CC=C2)C(C)(C)C,,,,,,
5,875006,"N-(2,5-dichlorophenyl)-2,4-dimethylbenzenesulfonamide",CC1=CC(=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)Cl)Cl)C,,,,,,
6,875007,1-{[(4-Chlorophenyl)sulfonyl]amino}cyclohexanecarboxylic acid,C1CCC(CC1)(C(=O)O)NS(=O)(=O)C2=CC=C(C=C2)Cl,,,,,,
7,875008,CID 875008,CCNC(=O)C[C@H]1C(=O)N=C(S1)NN=CC2=CC=C(O2)C,,,,,,
8,875009,3-(5-methylfuran-2-yl)-N-(3-nitrophenyl)prop-2-enamide,CC1=CC=C(O1)C=CC(=O)NC2=CC(=CC=C2)[N+](=O)[O-],,,,,,
9,875010,(2E)-3-(5-methylfuran-2-yl)-N-(3-nitrophenyl)prop-2-enamide,CC1=CC=C(O1)/C=C/C(=O)NC2=CC(=CC=C2)[N+](=O)[O-],,,,,,
10,875011,"N-[3-(7-methylimidazo[1,2-a]pyridin-2-yl)phenyl]benzamide",CC1=CC2=NC(=CN2C=C1)C3=CC(=CC=C3)NC(=O)C4=CC=CC=C4,,,,,,
11,875012,"3-(4-Fluorophenyl)-5-phenyl-1,2,4-oxadiazole",C1=CC=C(C=C1)C2=NC(=NO2)C3=CC=C(C=C3)F,,,,,,
12,875013,"5-(4-Methylphenyl)-3-[4-(trifluoromethyl)phenyl]-1,2,4-oxadiazole",CC1=CC=C(C=C1)C2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F,,,,,,
13,875014,2-(benzylsulfanyl)-N-(2-bromophenyl)acetamide,C1=CC=C(C=C1)CSCC(=O)NC2=CC=CC=C2Br,,,,,,
14,875015,"2-Propenamide, 3-(3-(trifluoromethyl)phenyl)-, (E)-",C1=CC(=CC(=C1)C(F)(F)F)/C=C/C(=O)N,,,,,,
15,875016,2-(Benzylamino)-1-(4-bromophenyl)ethanone,C1=CC=C(C=C1)CNCC(=O)C2=CC=C(C=C2)Br,,,,,,
16,875017,4-chloro-N-(naphthalen-2-ylcarbamothioyl)benzamide,C1=CC=C2C=C(C=CC2=C1)NC(=S)NC(=O)C3=CC=C(C=C3)Cl,,,,,,
17,875018,N'-[2-(4-nitrophenyl)acetyl]cyclohexanecarbohydrazide,C1CCC(CC1)C(=O)NNC(=O)CC2=CC=C(C=C2)[N+](=O)[O-],,,,,,
18,875019,"Ethyl (4-bromo-2,6-dimethylphenoxy)acetate",CCOC(=O)COC1=C(C=C(C=C1C)Br)C,,,,,,
19,875020,"(2R)-N-[5-[(4-methylphenyl)methyl]-1,3-thiazol-2-yl]oxolane-2-carboxamide",CC1=CC=C(C=C1)CC2=CN=C(S2)NC(=O)[C@H]3CCCO3,,,,,,
20,875021,"(2S)-N-[5-[(4-methylphenyl)methyl]-1,3-thiazol-2-yl]oxolane-2-carboxamide",CC1=CC=C(C=C1)CC2=CN=C(S2)NC(=O)[C@@H]3CCCO3,,,,,,
21,875022,4-ethoxy-N-(2-methoxyphenyl)benzenesulfonamide,CCOC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2OC,,,,,,
22,875023,"3-(4-Chlorophenyl)-5-[(naphthalen-2-yloxy)methyl]-1,2,4-oxadiazole",C1=CC=C2C=C(C=CC2=C1)OCC3=NC(=NO3)C4=CC=C(C=C4)Cl,,,,,,
23,875024,N-(2-Fluorophenyl)Cinnamamide,C1=CC=C(C=C1)/C=C/C(=O)NC2=CC=CC=C2F,,,,,,
24,875025,"(2S)-2-(2,4-dichlorophenyl)-3-propyl-1,2-dihydroquinazolin-4-one",CCCN1[C@H](NC2=CC=CC=C2C1=O)C3=C(C=C(C=C3)Cl)Cl,,,,,,
25,875026,"(2R)-2-(2,4-dichlorophenyl)-3-propyl-1,2-dihydroquinazolin-4-one",CCCN1[C@@H](NC2=CC=CC=C2C1=O)C3=C(C=C(C=C3)Cl)Cl,,,,,,
26,875027,N-(2-methoxyphenyl)-2-(phenylsulfanyl)acetamide,COC1=CC=CC=C1NC(=O)CSC2=CC=CC=C2,,,,,,
27,875028,3-(4-fluorophenyl)-N-[3-(trifluoromethyl)phenyl]prop-2-enamide,C1=CC(=CC(=C1)NC(=O)C=CC2=CC=C(C=C2)F)C(F)(F)F,,,,,,
28,875029,(2E)-3-(4-fluorophenyl)-N-[3-(trifluoromethyl)phenyl]prop-2-enamide,C1=CC(=CC(=C1)NC(=O)/C=C/C2=CC=C(C=C2)F)C(F)(F)F,,,,,,
